"","ParkName","UnitCode","Year","Month","RecreationVisits"
"8709","Gates of the Arctic NP & PRES","GAAR",1993,10,15
"8710","Gates of the Arctic NP & PRES","GAAR",1993,11,6
"8711","Gates of the Arctic NP & PRES","GAAR",1993,12,9
"8712","Gates of the Arctic NP & PRES","GAAR",1994,1,8
"8713","Gates of the Arctic NP & PRES","GAAR",1994,2,8
"8714","Gates of the Arctic NP & PRES","GAAR",1994,3,38
"8715","Gates of the Arctic NP & PRES","GAAR",1994,4,32
"8716","Gates of the Arctic NP & PRES","GAAR",1994,5,32
"8717","Gates of the Arctic NP & PRES","GAAR",1994,6,182
"8718","Gates of the Arctic NP & PRES","GAAR",1994,7,526
"8719","Gates of the Arctic NP & PRES","GAAR",1994,8,795
"8720","Gates of the Arctic NP & PRES","GAAR",1994,9,55
"8721","Gates of the Arctic NP & PRES","GAAR",1994,10,19
"8722","Gates of the Arctic NP & PRES","GAAR",1994,11,19
"8723","Gates of the Arctic NP & PRES","GAAR",1994,12,12
"8724","Gates of the Arctic NP & PRES","GAAR",1995,1,12
"8725","Gates of the Arctic NP & PRES","GAAR",1995,2,51
"8726","Gates of the Arctic NP & PRES","GAAR",1995,3,51
"8727","Gates of the Arctic NP & PRES","GAAR",1995,4,43
"8728","Gates of the Arctic NP & PRES","GAAR",1995,5,22
"8729","Gates of the Arctic NP & PRES","GAAR",1995,6,1461
"8730","Gates of the Arctic NP & PRES","GAAR",1995,7,2746
"8731","Gates of the Arctic NP & PRES","GAAR",1995,8,2393
"8732","Gates of the Arctic NP & PRES","GAAR",1995,9,249
"8733","Gates of the Arctic NP & PRES","GAAR",1995,10,15
"8734","Gates of the Arctic NP & PRES","GAAR",1995,11,23
"8735","Gates of the Arctic NP & PRES","GAAR",1995,12,8
"8736","Gates of the Arctic NP & PRES","GAAR",1996,1,15
"8737","Gates of the Arctic NP & PRES","GAAR",1996,2,30
"8738","Gates of the Arctic NP & PRES","GAAR",1996,3,37
"8739","Gates of the Arctic NP & PRES","GAAR",1996,4,35
"8740","Gates of the Arctic NP & PRES","GAAR",1996,5,29
"8741","Gates of the Arctic NP & PRES","GAAR",1996,6,1456
"8742","Gates of the Arctic NP & PRES","GAAR",1996,7,2483
"8743","Gates of the Arctic NP & PRES","GAAR",1996,8,2178
"8744","Gates of the Arctic NP & PRES","GAAR",1996,9,101
"8745","Gates of the Arctic NP & PRES","GAAR",1996,10,20
"8746","Gates of the Arctic NP & PRES","GAAR",1996,11,27
"8747","Gates of the Arctic NP & PRES","GAAR",1996,12,37
"8748","Gates of the Arctic NP & PRES","GAAR",1997,1,11
"8749","Gates of the Arctic NP & PRES","GAAR",1997,2,49
"8750","Gates of the Arctic NP & PRES","GAAR",1997,3,60
"8751","Gates of the Arctic NP & PRES","GAAR",1997,4,51
"8752","Gates of the Arctic NP & PRES","GAAR",1997,5,18
"8753","Gates of the Arctic NP & PRES","GAAR",1997,6,1697
"8754","Gates of the Arctic NP & PRES","GAAR",1997,7,2546
"8755","Gates of the Arctic NP & PRES","GAAR",1997,8,2374
"8756","Gates of the Arctic NP & PRES","GAAR",1997,9,86
"8757","Gates of the Arctic NP & PRES","GAAR",1997,10,24
"8758","Gates of the Arctic NP & PRES","GAAR",1997,11,16
"8759","Gates of the Arctic NP & PRES","GAAR",1997,12,17
"8760","Gates of the Arctic NP & PRES","GAAR",1998,1,19
"8761","Gates of the Arctic NP & PRES","GAAR",1998,2,43
"8762","Gates of the Arctic NP & PRES","GAAR",1998,3,92
"8763","Gates of the Arctic NP & PRES","GAAR",1998,4,41
"8764","Gates of the Arctic NP & PRES","GAAR",1998,5,204
"8765","Gates of the Arctic NP & PRES","GAAR",1998,6,2269
"8766","Gates of the Arctic NP & PRES","GAAR",1998,7,3051
"8767","Gates of the Arctic NP & PRES","GAAR",1998,8,1884
"8768","Gates of the Arctic NP & PRES","GAAR",1998,9,432
"8769","Gates of the Arctic NP & PRES","GAAR",1998,10,105
"8770","Gates of the Arctic NP & PRES","GAAR",1998,11,74
"8771","Gates of the Arctic NP & PRES","GAAR",1998,12,52
"8772","Gates of the Arctic NP & PRES","GAAR",1999,1,70
"8773","Gates of the Arctic NP & PRES","GAAR",1999,2,64
"8774","Gates of the Arctic NP & PRES","GAAR",1999,3,210
"8775","Gates of the Arctic NP & PRES","GAAR",1999,4,81
"8776","Gates of the Arctic NP & PRES","GAAR",1999,5,249
"8777","Gates of the Arctic NP & PRES","GAAR",1999,6,1885
"8778","Gates of the Arctic NP & PRES","GAAR",1999,7,2548
"8779","Gates of the Arctic NP & PRES","GAAR",1999,8,2414
"8780","Gates of the Arctic NP & PRES","GAAR",1999,9,435
"8781","Gates of the Arctic NP & PRES","GAAR",1999,10,91
"8782","Gates of the Arctic NP & PRES","GAAR",1999,11,62
"8783","Gates of the Arctic NP & PRES","GAAR",1999,12,57
"8784","Gates of the Arctic NP & PRES","GAAR",2000,1,19
"8785","Gates of the Arctic NP & PRES","GAAR",2000,2,49
"8786","Gates of the Arctic NP & PRES","GAAR",2000,3,62
"8787","Gates of the Arctic NP & PRES","GAAR",2000,4,0
"8788","Gates of the Arctic NP & PRES","GAAR",2000,5,334
"8789","Gates of the Arctic NP & PRES","GAAR",2000,6,4330
"8790","Gates of the Arctic NP & PRES","GAAR",2000,7,5959
"8791","Gates of the Arctic NP & PRES","GAAR",2000,8,318
"8792","Gates of the Arctic NP & PRES","GAAR",2000,9,150
"8793","Gates of the Arctic NP & PRES","GAAR",2000,10,6
"8794","Gates of the Arctic NP & PRES","GAAR",2000,11,0
"8795","Gates of the Arctic NP & PRES","GAAR",2000,12,51
"8796","Gates of the Arctic NP & PRES","GAAR",2001,1,38
"8797","Gates of the Arctic NP & PRES","GAAR",2001,2,45
"8798","Gates of the Arctic NP & PRES","GAAR",2001,3,56
"8799","Gates of the Arctic NP & PRES","GAAR",2001,4,28
"8800","Gates of the Arctic NP & PRES","GAAR",2001,5,93
"8801","Gates of the Arctic NP & PRES","GAAR",2001,6,1457
"8802","Gates of the Arctic NP & PRES","GAAR",2001,7,2077
"8803","Gates of the Arctic NP & PRES","GAAR",2001,8,316
"8804","Gates of the Arctic NP & PRES","GAAR",2001,9,80
"8805","Gates of the Arctic NP & PRES","GAAR",2001,10,83
"8806","Gates of the Arctic NP & PRES","GAAR",2001,11,130
"8807","Gates of the Arctic NP & PRES","GAAR",2001,12,102
"8808","Gates of the Arctic NP & PRES","GAAR",2002,1,5
"8809","Gates of the Arctic NP & PRES","GAAR",2002,2,20
"8810","Gates of the Arctic NP & PRES","GAAR",2002,3,27
"8811","Gates of the Arctic NP & PRES","GAAR",2002,4,13
"8812","Gates of the Arctic NP & PRES","GAAR",2002,5,109
"8813","Gates of the Arctic NP & PRES","GAAR",2002,6,1537
"8814","Gates of the Arctic NP & PRES","GAAR",2002,7,2364
"8815","Gates of the Arctic NP & PRES","GAAR",2002,8,2196
"8816","Gates of the Arctic NP & PRES","GAAR",2002,9,331
"8817","Gates of the Arctic NP & PRES","GAAR",2002,10,31
"8818","Gates of the Arctic NP & PRES","GAAR",2002,11,13
"8819","Gates of the Arctic NP & PRES","GAAR",2002,12,2
"8820","Gates of the Arctic NP & PRES","GAAR",2003,1,0
"8821","Gates of the Arctic NP & PRES","GAAR",2003,2,1
"8822","Gates of the Arctic NP & PRES","GAAR",2003,3,8
"8823","Gates of the Arctic NP & PRES","GAAR",2003,4,11
"8824","Gates of the Arctic NP & PRES","GAAR",2003,5,38
"8825","Gates of the Arctic NP & PRES","GAAR",2003,6,1952
"8826","Gates of the Arctic NP & PRES","GAAR",2003,7,2422
"8827","Gates of the Arctic NP & PRES","GAAR",2003,8,536
"8828","Gates of the Arctic NP & PRES","GAAR",2003,9,85
"8829","Gates of the Arctic NP & PRES","GAAR",2003,10,11
"8830","Gates of the Arctic NP & PRES","GAAR",2003,11,5
"8831","Gates of the Arctic NP & PRES","GAAR",2003,12,6
"8832","Gates of the Arctic NP & PRES","GAAR",2004,1,0
"8833","Gates of the Arctic NP & PRES","GAAR",2004,2,10
"8834","Gates of the Arctic NP & PRES","GAAR",2004,3,35
"8835","Gates of the Arctic NP & PRES","GAAR",2004,4,31
"8836","Gates of the Arctic NP & PRES","GAAR",2004,5,234
"8837","Gates of the Arctic NP & PRES","GAAR",2004,6,2698
"8838","Gates of the Arctic NP & PRES","GAAR",2004,7,3422
"8839","Gates of the Arctic NP & PRES","GAAR",2004,8,3338
"8840","Gates of the Arctic NP & PRES","GAAR",2004,9,512
"8841","Gates of the Arctic NP & PRES","GAAR",2004,10,0
"8842","Gates of the Arctic NP & PRES","GAAR",2004,11,0
"8843","Gates of the Arctic NP & PRES","GAAR",2004,12,2
"8844","Gates of the Arctic NP & PRES","GAAR",2005,1,0
"8845","Gates of the Arctic NP & PRES","GAAR",2005,2,4
"8846","Gates of the Arctic NP & PRES","GAAR",2005,3,4
"8847","Gates of the Arctic NP & PRES","GAAR",2005,4,1
"8848","Gates of the Arctic NP & PRES","GAAR",2005,5,269
"8849","Gates of the Arctic NP & PRES","GAAR",2005,6,2822
"8850","Gates of the Arctic NP & PRES","GAAR",2005,7,3128
"8851","Gates of the Arctic NP & PRES","GAAR",2005,8,2929
"8852","Gates of the Arctic NP & PRES","GAAR",2005,9,302
"8853","Gates of the Arctic NP & PRES","GAAR",2005,10,0
"8854","Gates of the Arctic NP & PRES","GAAR",2005,11,0
"8855","Gates of the Arctic NP & PRES","GAAR",2005,12,0
"8856","Gates of the Arctic NP & PRES","GAAR",2006,1,24
"8857","Gates of the Arctic NP & PRES","GAAR",2006,2,0
"8858","Gates of the Arctic NP & PRES","GAAR",2006,3,14
"8859","Gates of the Arctic NP & PRES","GAAR",2006,4,11
"8860","Gates of the Arctic NP & PRES","GAAR",2006,5,113
"8861","Gates of the Arctic NP & PRES","GAAR",2006,6,2495
"8862","Gates of the Arctic NP & PRES","GAAR",2006,7,3487
"8863","Gates of the Arctic NP & PRES","GAAR",2006,8,3263
"8864","Gates of the Arctic NP & PRES","GAAR",2006,9,565
"8865","Gates of the Arctic NP & PRES","GAAR",2006,10,5
"8866","Gates of the Arctic NP & PRES","GAAR",2006,11,0
"8867","Gates of the Arctic NP & PRES","GAAR",2006,12,5
"8868","Gates of the Arctic NP & PRES","GAAR",2007,1,1
"8869","Gates of the Arctic NP & PRES","GAAR",2007,2,2
"8870","Gates of the Arctic NP & PRES","GAAR",2007,3,8
"8871","Gates of the Arctic NP & PRES","GAAR",2007,4,0
"8872","Gates of the Arctic NP & PRES","GAAR",2007,5,349
"8873","Gates of the Arctic NP & PRES","GAAR",2007,6,2926
"8874","Gates of the Arctic NP & PRES","GAAR",2007,7,3473
"8875","Gates of the Arctic NP & PRES","GAAR",2007,8,3588
"8876","Gates of the Arctic NP & PRES","GAAR",2007,9,585
"8877","Gates of the Arctic NP & PRES","GAAR",2007,10,0
"8878","Gates of the Arctic NP & PRES","GAAR",2007,11,3
"8879","Gates of the Arctic NP & PRES","GAAR",2007,12,7
"8880","Gates of the Arctic NP & PRES","GAAR",2008,1,39
"8881","Gates of the Arctic NP & PRES","GAAR",2008,2,0
"8882","Gates of the Arctic NP & PRES","GAAR",2008,3,44
"8883","Gates of the Arctic NP & PRES","GAAR",2008,4,0
"8884","Gates of the Arctic NP & PRES","GAAR",2008,5,538
"8885","Gates of the Arctic NP & PRES","GAAR",2008,6,2788
"8886","Gates of the Arctic NP & PRES","GAAR",2008,7,3777
"8887","Gates of the Arctic NP & PRES","GAAR",2008,8,3597
"8888","Gates of the Arctic NP & PRES","GAAR",2008,9,545
"8889","Gates of the Arctic NP & PRES","GAAR",2008,10,0
"8890","Gates of the Arctic NP & PRES","GAAR",2008,11,0
"8891","Gates of the Arctic NP & PRES","GAAR",2008,12,69
"8892","Gates of the Arctic NP & PRES","GAAR",2009,1,19
"8893","Gates of the Arctic NP & PRES","GAAR",2009,2,81
"8894","Gates of the Arctic NP & PRES","GAAR",2009,3,80
"8895","Gates of the Arctic NP & PRES","GAAR",2009,4,12
"8896","Gates of the Arctic NP & PRES","GAAR",2009,5,41
"8897","Gates of the Arctic NP & PRES","GAAR",2009,6,2533
"8898","Gates of the Arctic NP & PRES","GAAR",2009,7,3471
"8899","Gates of the Arctic NP & PRES","GAAR",2009,8,3020
"8900","Gates of the Arctic NP & PRES","GAAR",2009,9,659
"8901","Gates of the Arctic NP & PRES","GAAR",2009,10,0
"8902","Gates of the Arctic NP & PRES","GAAR",2009,11,0
"8903","Gates of the Arctic NP & PRES","GAAR",2009,12,59
"8904","Gates of the Arctic NP & PRES","GAAR",2010,1,134
"8905","Gates of the Arctic NP & PRES","GAAR",2010,2,102
"8906","Gates of the Arctic NP & PRES","GAAR",2010,3,99
"8907","Gates of the Arctic NP & PRES","GAAR",2010,4,0
"8908","Gates of the Arctic NP & PRES","GAAR",2010,5,456
"8909","Gates of the Arctic NP & PRES","GAAR",2010,6,2547
"8910","Gates of the Arctic NP & PRES","GAAR",2010,7,3191
"8911","Gates of the Arctic NP & PRES","GAAR",2010,8,3419
"8912","Gates of the Arctic NP & PRES","GAAR",2010,9,760
"8913","Gates of the Arctic NP & PRES","GAAR",2010,10,10
"8914","Gates of the Arctic NP & PRES","GAAR",2010,11,17
"8915","Gates of the Arctic NP & PRES","GAAR",2010,12,105
"8916","Gates of the Arctic NP & PRES","GAAR",2011,1,70
"8917","Gates of the Arctic NP & PRES","GAAR",2011,2,70
"8918","Gates of the Arctic NP & PRES","GAAR",2011,3,182
"8919","Gates of the Arctic NP & PRES","GAAR",2011,4,15
"8920","Gates of the Arctic NP & PRES","GAAR",2011,5,51
"8921","Gates of the Arctic NP & PRES","GAAR",2011,6,2832
"8922","Gates of the Arctic NP & PRES","GAAR",2011,7,3713
"8923","Gates of the Arctic NP & PRES","GAAR",2011,8,3716
"8924","Gates of the Arctic NP & PRES","GAAR",2011,9,860
"8925","Gates of the Arctic NP & PRES","GAAR",2011,10,2
"8926","Gates of the Arctic NP & PRES","GAAR",2011,11,25
"8927","Gates of the Arctic NP & PRES","GAAR",2011,12,87
"8928","Gates of the Arctic NP & PRES","GAAR",2012,1,249
"8929","Gates of the Arctic NP & PRES","GAAR",2012,2,148
"8930","Gates of the Arctic NP & PRES","GAAR",2012,3,196
"8931","Gates of the Arctic NP & PRES","GAAR",2012,4,50
"8932","Gates of the Arctic NP & PRES","GAAR",2012,5,10
"8933","Gates of the Arctic NP & PRES","GAAR",2012,6,2447
"8934","Gates of the Arctic NP & PRES","GAAR",2012,7,3432
"8935","Gates of the Arctic NP & PRES","GAAR",2012,8,3412
"8936","Gates of the Arctic NP & PRES","GAAR",2012,9,738
"8937","Gates of the Arctic NP & PRES","GAAR",2012,10,10
"8938","Gates of the Arctic NP & PRES","GAAR",2012,11,78
"8939","Gates of the Arctic NP & PRES","GAAR",2012,12,129
"8940","Gates of the Arctic NP & PRES","GAAR",2013,1,230
"8941","Gates of the Arctic NP & PRES","GAAR",2013,2,302
"8942","Gates of the Arctic NP & PRES","GAAR",2013,3,127
"8943","Gates of the Arctic NP & PRES","GAAR",2013,4,5
"8944","Gates of the Arctic NP & PRES","GAAR",2013,5,215
"8945","Gates of the Arctic NP & PRES","GAAR",2013,6,2175
"8946","Gates of the Arctic NP & PRES","GAAR",2013,7,3377
"8947","Gates of the Arctic NP & PRES","GAAR",2013,8,3882
