"","UNIT_CODE","County","Year","Month","Monthly_Med"
"5967","GUMO","48109",1995,11,15
"5968","GUMO","48109",1995,12,18.5
"5969","GUMO","48109",1996,1,17
"5970","GUMO","48109",1996,2,25
"5971","GUMO","48109",1996,3,20
"5972","GUMO","48109",1996,4,42
"5973","GUMO","48109",1996,5,39
"5974","GUMO","48109",1996,6,33
"5975","GUMO","48109",1996,7,28
"5976","GUMO","48109",1996,8,15
"5977","GUMO","48109",1996,9,13.5
"5978","GUMO","48109",1996,10,22
"5979","GUMO","48109",1996,11,21
"5980","GUMO","48109",1996,12,17.5
"5981","GUMO","48109",1997,1,11
"5982","GUMO","48109",1997,2,16
"5983","GUMO","48109",1997,3,24
"5984","GUMO","48109",1997,4,25
"5985","GUMO","48109",1997,5,23
"5986","GUMO","48109",1997,6,23
"5987","GUMO","48109",1997,7,37
"5988","GUMO","48109",1997,8,32
"5989","GUMO","48109",1997,9,25
"5990","GUMO","48109",1997,10,15.5
"5991","GUMO","48109",1997,11,12
"5992","GUMO","48109",1997,12,11
"5993","GUMO","48109",1998,1,13.5
"5994","GUMO","48109",1998,2,16
"5995","GUMO","48109",1998,3,26
"5996","GUMO","48109",1998,4,24
"5997","GUMO","48109",1998,5,30.5
"5998","GUMO","48109",1998,6,33
"5999","GUMO","48109",1998,7,26
"6000","GUMO","48109",1998,8,26
"6001","GUMO","48109",1998,9,18
"6002","GUMO","48109",1998,10,11
"6003","GUMO","48109",1998,11,16.5
"6004","GUMO","48109",1998,12,14.5
"6005","GUMO","48109",1999,1,12.5
"6006","GUMO","48109",1999,2,13
"6007","GUMO","48109",1999,3,16
"6008","GUMO","48109",1999,4,24
"6009","GUMO","48109",1999,5,27
"6010","GUMO","48109",1999,6,32
"6011","GUMO","48109",1999,7,21
"6012","GUMO","48109",1999,8,22
"6013","GUMO","48109",1999,9,24
"6014","GUMO","48109",1999,10,23
"6015","GUMO","48109",1999,11,22
"6016","GUMO","48109",1999,12,15
"6017","GUMO","48109",2000,1,21
"6018","GUMO","48109",2000,2,16
"6019","GUMO","48109",2000,3,15
"6020","GUMO","48109",2000,4,23
"6021","GUMO","48109",2000,5,24
"6022","GUMO","48109",2000,6,24.5
"6023","GUMO","48109",2000,7,34.5
"6024","GUMO","48109",2000,8,25.5
"6025","GUMO","48109",2000,9,24
"6026","GUMO","48109",2000,10,11.5
"6027","GUMO","48109",2000,11,11
"6028","GUMO","48109",2000,12,13
"6029","GUMO","48109",2001,1,10
"6030","GUMO","48109",2001,2,14
"6031","GUMO","48109",2001,3,15
"6032","GUMO","48109",2001,4,25
"6033","GUMO","48109",2001,5,27
"6034","GUMO","48109",2001,6,35
"6035","GUMO","48109",2001,7,30.5
"6036","GUMO","48109",2001,8,26.5
"6037","GUMO","48109",2001,9,17
"6038","GUMO","48109",2001,10,24
"6039","GUMO","48109",2001,11,15.5
"6040","GUMO","48109",2001,12,10
"6041","GUMO","48109",2002,1,10
"6042","GUMO","48109",2002,2,14
"6043","GUMO","48109",2002,3,21.5
"6044","GUMO","48109",2002,4,27
"6045","GUMO","48109",2002,5,36
"6046","GUMO","48109",2002,6,30.5
"6047","GUMO","48109",2002,7,17
"6048","GUMO","48109",2002,8,23.5
"6049","GUMO","48109",2002,9,28
"6050","GUMO","48109",2002,10,11.5
"6051","GUMO","48109",2002,11,9.5
"6052","GUMO","48109",2002,12,8
"6053","GUMO","48109",2003,1,11
"6054","GUMO","48109",2003,2,8
"6055","GUMO","48109",2003,3,10
"6056","GUMO","48109",2003,4,23
"6057","GUMO","48109",2003,5,26
"6058","GUMO","48109",2003,6,26
"6059","GUMO","48109",2003,7,55
"6060","GUMO","48109",2003,8,23
"6061","GUMO","48109",2003,9,20
"6062","GUMO","48109",2003,10,14
"6063","GUMO","48109",2003,11,11.5
"6064","GUMO","48109",2003,12,14.5
"6065","GUMO","48109",2004,1,13
"6066","GUMO","48109",2004,2,9.5
"6067","GUMO","48109",2004,3,11
"6068","GUMO","48109",2004,4,16.5
"6069","GUMO","48109",2004,5,25
"6070","GUMO","48109",2004,6,22
"6071","GUMO","48109",2004,7,27
"6072","GUMO","48109",2004,8,15
"6073","GUMO","48109",2004,9,17.5
"6074","GUMO","48109",2004,10,8.5
"6075","GUMO","48109",2004,11,7
"6076","GUMO","48109",2004,12,6
"6077","GUMO","48109",2005,1,8
"6078","GUMO","48109",2005,2,8
"6079","GUMO","48109",2005,3,13.5
"6080","GUMO","48109",2005,4,19
"6081","GUMO","48109",2005,5,18
"6082","GUMO","48109",2005,6,24
"6083","GUMO","48109",2005,7,21
"6084","GUMO","48109",2005,8,17
"6085","GUMO","48109",2005,9,23.5
"6086","GUMO","48109",2005,10,12
"6087","GUMO","48109",2005,11,13
"6088","GUMO","48109",2005,12,9
"6089","GUMO","48109",2006,1,10.5
"6090","GUMO","48109",2006,2,9
"6091","GUMO","48109",2006,3,21.5
"6092","GUMO","48109",2006,4,22
"6093","GUMO","48109",2006,5,20
"6094","GUMO","48109",2006,6,24.5
"6095","GUMO","48109",2006,7,22
"6096","GUMO","48109",2006,8,16
"6097","GUMO","48109",2006,9,14
"6098","GUMO","48109",2006,10,10.5
"6099","GUMO","48109",2006,11,16
"6100","GUMO","48109",2006,12,10
"6101","GUMO","48109",2007,1,8
"6102","GUMO","48109",2007,2,8
"6103","GUMO","48109",2007,3,15
"6104","GUMO","48109",2007,4,25.5
"6105","GUMO","48109",2007,5,19
"6106","GUMO","48109",2007,6,26
"6107","GUMO","48109",2007,7,20
"6108","GUMO","48109",2007,8,26
"6109","GUMO","48109",2007,9,12.5
"6110","GUMO","48109",2007,10,14.5
"6111","GUMO","48109",2007,11,20.5
"6112","GUMO","48109",2007,12,7.5
"6113","GUMO","48109",2008,1,8
"6114","GUMO","48109",2008,2,10
"6115","GUMO","48109",2008,3,21
"6116","GUMO","48109",2008,4,22.5
"6117","GUMO","48109",2008,5,26.5
"6118","GUMO","48109",2008,6,27
"6119","GUMO","48109",2008,7,16.5
"6120","GUMO","48109",2008,8,18
"6121","GUMO","48109",2008,9,24
"6122","GUMO","48109",2008,10,14
"6123","GUMO","48109",2008,11,17
"6124","GUMO","48109",2008,12,10
"6125","GUMO","48109",2009,1,10
"6126","GUMO","48109",2009,2,12
"6127","GUMO","48109",2009,3,17.5
"6128","GUMO","48109",2009,4,21.5
"6129","GUMO","48109",2009,5,23
"6130","GUMO","48109",2009,6,19
"6131","GUMO","48109",2009,7,24
"6132","GUMO","48109",2009,8,20
"6133","GUMO","48109",2009,9,22.5
"6134","GUMO","48109",2009,10,11
"6135","GUMO","48109",2009,11,12.5
"6136","GUMO","48109",2009,12,7
"6137","GUMO","48109",2010,1,9
"6138","GUMO","48109",2010,2,8
"6139","GUMO","48109",2010,3,11
"6140","GUMO","48109",2010,4,16.5
"6141","GUMO","48109",2010,5,22.5
"6142","GUMO","48109",2010,6,15
"6143","GUMO","48109",2010,7,14.5
"6144","GUMO","48109",2010,8,16.5
"6145","GUMO","48109",2010,9,8.5
"6146","GUMO","48109",2010,10,18
"6147","GUMO","48109",2010,11,10
"6148","GUMO","48109",2010,12,18
"6149","GUMO","48109",2011,1,14
"6150","GUMO","48109",2011,2,14
"6151","GUMO","48109",2011,3,24
"6152","GUMO","48109",2011,4,47
"6153","GUMO","48109",2011,5,43
"6154","GUMO","48109",2011,6,35.5
"6155","GUMO","48109",2011,7,27
"6156","GUMO","48109",2011,8,22
"6157","GUMO","48109",2011,9,31
"6158","GUMO","48109",2011,10,16.5
"6159","GUMO","48109",2011,11,13
"6160","GUMO","48109",2011,12,5
"6161","GUMO","48109",2012,1,8
"6162","GUMO","48109",2012,2,11
"6163","GUMO","48109",2012,3,16
"6164","GUMO","48109",2012,4,21.5
"6165","GUMO","48109",2012,5,21.5
"6166","GUMO","48109",2012,6,28
"6167","GUMO","48109",2012,7,30
"6168","GUMO","48109",2012,8,26.5
"6169","GUMO","48109",2012,9,20
"6170","GUMO","48109",2012,10,20
"6171","GUMO","48109",2012,11,20
"6172","GUMO","48109",2012,12,15
"6173","GUMO","48109",2013,1,6
"6174","GUMO","48109",2013,2,18
"6175","GUMO","48109",2013,3,29
"6176","GUMO","48109",2013,4,29.5
"6177","GUMO","48109",2013,5,29
"6178","GUMO","48109",2013,6,33
"6179","GUMO","48109",2013,7,19.5
"6180","GUMO","48109",2013,8,23
"6181","GUMO","48109",2013,9,14.5
"6182","GUMO","48109",2013,10,12
"6183","GUMO","48109",2013,11,13
"6184","GUMO","48109",2013,12,8
"6185","GUMO","48109",2014,1,15
"6186","GUMO","48109",2014,2,14
"6187","GUMO","48109",2014,3,26
"6188","GUMO","48109",2014,4,23.5
"6189","GUMO","48109",2014,5,27.5
"6190","GUMO","48109",2014,6,22
"6191","GUMO","48109",2014,7,42.5
"6192","GUMO","48109",2014,8,20.5
"6193","GUMO","48109",2014,9,21
"6194","GUMO","48109",2014,10,13
"6195","GUMO","48109",2014,11,11.5
"6196","GUMO","48109",2014,12,5.5
"6197","GUMO","48109",2015,1,12
"6198","GUMO","48109",2015,2,9
"6199","GUMO","48109",2015,3,13.5
"6200","GUMO","48109",2015,4,20.5
"6201","GUMO","48109",2015,5,18.5
"6202","GUMO","48109",2015,6,23
"6203","GUMO","48109",2015,7,14
"6204","GUMO","48109",2015,8,25
"6205","GUMO","48109",2015,9,23.5
"6206","GUMO","48109",2015,10,17.5
"6207","GUMO","48109",2015,11,9.5
"6208","GUMO","48109",2015,12,9.5
"6209","GUMO","48109",2016,1,6
"6210","GUMO","48109",2016,2,7
"6211","GUMO","48109",2016,3,15
"6212","GUMO","48109",2016,4,20.5
"6213","GUMO","48109",2016,5,21.5
"6214","GUMO","48109",2016,6,22
"6215","GUMO","48109",2016,7,18.5
"6216","GUMO","48109",2016,8,13.5
"6217","GUMO","48109",2016,9,12
"6218","GUMO","48109",2016,10,17
"6219","GUMO","48109",2016,11,10.5
"6220","GUMO","48109",2016,12,9.5
"6221","GUMO","48109",2017,1,6
"6222","GUMO","48109",2017,2,13
"6223","GUMO","48109",2017,3,18.5
"6224","GUMO","48109",2017,4,21
"6225","GUMO","48109",2017,5,15
"6226","GUMO","48109",2017,6,26.5
"6227","GUMO","48109",2017,7,22
"6228","GUMO","48109",2017,8,19.5
"6229","GUMO","48109",2017,9,18
"6230","GUMO","48109",2017,10,10.5
"6231","GUMO","48109",2017,11,16
"6232","GUMO","48109",2017,12,20
"6233","GUMO","48109",2018,1,21
"6234","GUMO","48109",2018,2,23
"6235","GUMO","48109",2018,3,26.5
"6236","GUMO","48109",2018,4,34.5
"6237","GUMO","48109",2018,5,32
"6238","GUMO","48109",2018,6,29
"6239","GUMO","48109",2018,7,38
"6240","GUMO","48109",2018,8,22
"6241","GUMO","48109",2018,9,16.5
"6242","GUMO","48109",2018,10,11
"6243","GUMO","48109",2018,11,15
"6244","GUMO","48109",2018,12,12
"6245","GUMO","48109",2019,1,20
"6246","GUMO","48109",2019,2,12
"6247","GUMO","48109",2019,3,19
"6248","GUMO","48109",2019,4,22.5
"6249","GUMO","48109",2019,5,18
"6250","GUMO","48109",2019,6,21.5
"6251","GUMO","48109",2019,7,46.5
"6252","GUMO","48109",2019,8,47
"6253","GUMO","48109",2019,9,40
"6254","GUMO","48109",2019,10,35
"6255","GUMO","48109",2019,11,12.5
"6256","GUMO","48109",2019,12,8
"6257","GUMO","48109",2020,1,8
"6258","GUMO","48109",2020,2,9
"6259","JEFF","17163",1980,1,65
"6260","JEFF","17163",1980,2,74
"6261","JEFF","17163",1980,3,51
"6262","JEFF","17163",1980,4,48.5
"6263","JEFF","17163",1980,5,91
"6264","JEFF","17163",1980,6,94
"6265","JEFF","17163",1980,7,146
"6266","JEFF","17163",1980,8,110
"6267","JEFF","17163",1980,9,80.5
"6268","JEFF","17163",1980,10,71
"6269","JEFF","17163",1980,11,103
"6270","JEFF","17163",1980,12,59
"6271","JEFF","17163",1981,1,102
"6272","JEFF","17163",1981,2,84
"6273","JEFF","17163",1981,3,76
"6274","JEFF","17163",1981,4,61
"6275","JEFF","17163",1981,5,58
"6276","JEFF","17163",1981,6,108.5
"6277","JEFF","17163",1981,7,81
"6278","JEFF","17163",1981,8,94.5
"6279","JEFF","17163",1981,9,104
"6280","JEFF","17163",1981,10,61
"6281","JEFF","17163",1981,11,74.5
"6282","JEFF","17163",1981,12,82.5
"6283","JEFF","17163",1982,1,71
"6284","JEFF","17163",1982,2,68
"6285","JEFF","17163",1982,3,63.5
"6286","JEFF","17163",1982,4,42.5
"6287","JEFF","17163",1982,5,63
"6288","JEFF","17163",1982,6,50
"6289","JEFF","17163",1982,7,71
"6290","JEFF","17163",1982,8,65.5
"6291","JEFF","17163",1982,9,67
"6292","JEFF","17163",1982,10,65
"6293","JEFF","17163",1982,11,47
"6294","JEFF","17163",1982,12,64
"6295","JEFF","17163",1983,1,40
"6296","JEFF","17163",1983,2,62
"6297","JEFF","17163",1983,3,49
"6298","JEFF","17163",1983,4,49
"6299","JEFF","17163",1983,5,58
"6300","JEFF","17163",1983,6,97.5
"6301","JEFF","17163",1983,7,131
"6302","JEFF","17163",1983,8,143
"6303","JEFF","17163",1983,9,95
"6304","JEFF","17163",1983,10,79
"6305","JEFF","17163",1983,11,73.5
"6306","JEFF","17163",1983,12,105
"6307","JEFF","17163",1984,1,94
"6308","JEFF","17163",1984,2,67
"6309","JEFF","17163",1984,3,54
"6310","JEFF","17163",1984,4,52
"6311","JEFF","17163",1984,5,64
"6312","JEFF","17163",1984,6,119
"6313","JEFF","17163",1984,7,118
"6314","JEFF","17163",1984,8,114
"6315","JEFF","17163",1984,9,68.5
"6316","JEFF","17163",1984,10,54
"6317","JEFF","17163",1984,11,56.5
"6318","JEFF","17163",1984,12,103
"6319","JEFF","17163",1985,1,104
"6320","JEFF","17163",1985,2,83
"6321","JEFF","17163",1985,3,66
"6322","JEFF","17163",1985,4,66
"6323","JEFF","17163",1985,5,74
"6324","JEFF","17163",1985,6,71.5
"6325","JEFF","17163",1985,7,107
"6326","JEFF","17163",1985,8,64
"6327","JEFF","17163",1985,9,53.5
"6328","JEFF","17163",1985,10,54
"6329","JEFF","17163",1985,11,41
"6330","JEFF","17163",1985,12,94
"6331","JEFF","17163",1986,1,104
"6332","JEFF","17163",1986,2,96
"6333","JEFF","17163",1986,3,94
"6334","JEFF","17163",1986,4,102.5
"6335","JEFF","17163",1986,5,101
"6336","JEFF","17163",1986,6,103
"6337","JEFF","17163",1986,7,65
"6338","JEFF","17163",1986,8,100
"6339","JEFF","17163",1986,9,67
"6340","JEFF","17163",1986,10,81
"6341","JEFF","17163",1986,11,103.5
"6342","JEFF","17163",1986,12,96
"6343","JEFF","17163",1987,1,101
"6344","JEFF","17163",1987,2,69
"6345","JEFF","17163",1987,3,80
"6346","JEFF","17163",1987,4,122.5
"6347","JEFF","17163",1987,5,97
"6348","JEFF","17163",1987,6,125
"6349","JEFF","17163",1987,7,84
"6350","JEFF","17163",1987,8,84
"6351","JEFF","17163",1987,9,65.5
"6352","JEFF","17163",1987,10,77
"6353","JEFF","17163",1987,11,85
"6354","JEFF","17163",1987,12,74
"6355","JEFF","17163",1988,1,74
"6356","JEFF","17163",1988,2,94
"6357","JEFF","17163",1988,3,54
"6358","JEFF","17163",1988,4,79.5
"6359","JEFF","17163",1988,5,80
"6360","JEFF","17163",1988,6,97.5
"6361","JEFF","17163",1988,7,101
"6362","JEFF","17163",1988,8,75
"6363","JEFF","17163",1988,9,63.5
"6364","JEFF","17163",1988,10,99
"6365","JEFF","17163",1988,11,56
"6366","JEFF","17163",1988,12,107
"6367","JEFF","17163",1989,1,86
"6368","JEFF","17163",1989,2,110
"6369","JEFF","17163",1989,3,59
"6370","JEFF","17163",1989,4,79
"6371","JEFF","17163",1989,5,89
"6372","JEFF","17163",1989,6,115
"6373","JEFF","17163",1989,7,90
"6374","JEFF","17163",1989,8,93
"6375","JEFF","17163",1989,9,60
"6376","JEFF","17163",1989,10,85
"6377","JEFF","17163",1989,11,105
"6378","JEFF","17163",1989,12,101
"6379","JEFF","17163",1990,1,104
"6380","JEFF","17163",1990,2,97.5
"6381","JEFF","17163",1990,3,85
"6382","JEFF","17163",1990,4,94.5
"6383","JEFF","17163",1990,5,80
"6384","JEFF","17163",1990,6,101.5
"6385","JEFF","17163",1990,7,99
"6386","JEFF","17163",1990,8,85
"6387","JEFF","17163",1990,9,95.5
"6388","JEFF","17163",1990,10,92
"6389","JEFF","17163",1990,11,101.5
"6390","JEFF","17163",1990,12,89
"6391","JEFF","17163",1991,1,67
"6392","JEFF","17163",1991,2,95.5
"6393","JEFF","17163",1991,3,76
"6394","JEFF","17163",1991,4,79
"6395","JEFF","17163",1991,5,57
"6396","JEFF","17163",1991,6,101
"6397","JEFF","17163",1991,7,107
"6398","JEFF","17163",1991,8,87
"6399","JEFF","17163",1991,9,86
"6400","JEFF","17163",1991,10,81
"6401","JEFF","17163",1991,11,72
"6402","JEFF","17163",1991,12,81
"6403","JEFF","17163",1992,1,87
"6404","JEFF","17163",1992,2,74
"6405","JEFF","17163",1992,3,111
"6406","JEFF","17163",1992,4,103
"6407","JEFF","17163",1992,5,74
"6408","JEFF","17163",1992,6,88
"6409","JEFF","17163",1992,7,89
"6410","JEFF","17163",1992,8,61
"6411","JEFF","17163",1992,9,80
"6412","JEFF","17163",1992,10,94
"6413","JEFF","17163",1992,11,47.5
"6414","JEFF","17163",1992,12,79
"6415","JEFF","17163",1993,1,65
"6416","JEFF","17163",1993,2,75.5
"6417","JEFF","17163",1993,3,64
"6418","JEFF","17163",1993,4,62.5
"6419","JEFF","17163",1993,5,86
"6420","JEFF","17163",1993,6,96.5
"6421","JEFF","17163",1993,7,84
"6422","JEFF","17163",1993,8,75
"6423","JEFF","17163",1993,9,54
"6424","JEFF","17163",1993,10,77
"6425","JEFF","17163",1993,11,84.5
"6426","JEFF","17163",1993,12,50
"6427","JEFF","17163",1994,1,56
"6428","JEFF","17163",1994,2,58
"6429","JEFF","17163",1994,3,84
"6430","JEFF","17163",1994,4,70.5
"6431","JEFF","17163",1994,5,87
"6432","JEFF","17163",1994,6,105.5
"6433","JEFF","17163",1994,7,79
"6434","JEFF","17163",1994,8,103
"6435","JEFF","17163",1994,9,75
"6436","JEFF","17163",1994,10,51
"6437","JEFF","17163",1994,11,59
"6438","JEFF","17163",1994,12,64
"6439","JEFF","17163",1995,1,56
"6440","JEFF","17163",1995,2,100
"6441","JEFF","17163",1995,3,52
"6442","JEFF","17163",1995,4,65
"6443","JEFF","17163",1995,5,74
"6444","JEFF","17163",1995,6,102
"6445","JEFF","17163",1995,7,95
"6446","JEFF","17163",1995,8,101
"6447","JEFF","17163",1995,9,65.5
"6448","JEFF","17163",1995,10,71
"6449","JEFF","17163",1995,11,64
"6450","JEFF","17163",1995,12,43
"6451","JEFF","17163",1996,1,74
"6452","JEFF","17163",1996,2,67
"6453","JEFF","17163",1996,3,69
"6454","JEFF","17163",1996,4,62.5
"6455","JEFF","17163",1996,5,87
"6456","JEFF","17163",1996,6,89.5
"6457","JEFF","17163",1996,7,77
"6458","JEFF","17163",1996,8,61
"6459","JEFF","17163",1996,9,78.5
"6460","JEFF","17163",1996,10,87
"6461","JEFF","17163",1996,11,72
"6462","JEFF","17163",1996,12,71
"6463","JEFF","17163",1997,1,56
"6464","JEFF","17163",1997,2,51.5
"6465","JEFF","17163",1997,3,100
"6466","JEFF","17163",1997,4,56.5
"6467","JEFF","17163",1997,5,80
"6468","JEFF","17163",1997,6,58.5
"6469","JEFF","17163",1997,7,97
"6470","JEFF","17163",1997,8,80
"6471","JEFF","17163",1997,9,82
"6472","JEFF","17163",1997,10,59
"6473","JEFF","17163",1997,11,58
"6474","JEFF","17163",1997,12,50
"6475","JEFF","17163",1998,1,54
"6476","JEFF","17163",1998,2,72.5
"6477","JEFF","17163",1998,3,49
"6478","JEFF","17163",1998,4,69
"6479","JEFF","17163",1998,5,67
"6480","JEFF","17163",1998,6,78
"6481","JEFF","17163",1998,7,59
"6482","JEFF","17163",1998,8,89
"6483","JEFF","17163",1998,9,61
"6484","JEFF","17163",1998,10,51
"6485","JEFF","17163",1998,11,63
"6486","JEFF","17163",1998,12,76
"6487","JEFF","17163",1999,1,59
"6488","JEFF","17163",1999,2,55
"6489","JEFF","17163",1999,3,71
"6490","JEFF","17163",1999,4,60
"6491","JEFF","17163",1999,5,81
"6492","JEFF","17163",1999,6,89.5
"6493","JEFF","17163",1999,7,100
"6494","JEFF","17163",1999,8,87
"6495","JEFF","17163",1999,9,100.5
"6496","JEFF","17163",1999,10,97
"6497","JEFF","17163",1999,11,66
"6498","JEFF","17163",1999,12,57
"6499","JEFF","17163",2000,1,59
"6500","JEFF","17163",2000,2,64
"6501","JEFF","17163",2000,3,62
"6502","JEFF","17163",2000,4,59
"6503","JEFF","17163",2000,5,54
"6504","JEFF","17163",2000,6,57
"6505","JEFF","17163",2000,7,74
"6506","JEFF","17163",2000,8,71
"6507","JEFF","17163",2000,9,49
"6508","JEFF","17163",2000,10,66
"6509","JEFF","17163",2000,11,49
"6510","JEFF","17163",2000,12,50
"6511","JEFF","17163",2001,1,67
"6512","JEFF","17163",2001,2,44.5
"6513","JEFF","17163",2001,3,66
"6514","JEFF","17163",2001,4,56.5
"6515","JEFF","17163",2001,5,67
"6516","JEFF","17163",2001,6,78.5
"6517","JEFF","17163",2001,7,73
"6518","JEFF","17163",2001,8,71
"6519","JEFF","17163",2001,9,64
"6520","JEFF","17163",2001,10,57
"6521","JEFF","17163",2001,11,65
"6522","JEFF","17163",2001,12,70
"6523","JEFF","17163",2002,1,86
"6524","JEFF","17163",2002,2,60
"6525","JEFF","17163",2002,3,51
"6526","JEFF","17163",2002,4,53.5
"6527","JEFF","17163",2002,5,54
"6528","JEFF","17163",2002,6,71
"6529","JEFF","17163",2002,7,90
"6530","JEFF","17163",2002,8,61
"6531","JEFF","17163",2002,9,57
"6532","JEFF","17163",2002,10,49
"6533","JEFF","17163",2002,11,59
"6534","JEFF","17163",2002,12,57
"6535","JEFF","17163",2003,1,40
"6536","JEFF","17163",2003,2,35
"6537","JEFF","17163",2003,3,38
"6538","JEFF","17163",2003,4,44.5
"6539","JEFF","17163",2003,5,42
"6540","JEFF","17163",2003,6,77
"6541","JEFF","17163",2003,7,74
"6542","JEFF","17163",2003,8,80
"6543","JEFF","17163",2003,9,52
"6544","JEFF","17163",2003,10,49
"6545","JEFF","17163",2003,11,34
"6546","JEFF","17163",2003,12,34
"6547","JEFF","17163",2004,1,36
"6548","JEFF","17163",2004,2,40
"6549","JEFF","17163",2004,3,38
"6550","JEFF","17163",2004,4,47
"6551","JEFF","17163",2004,5,43
"6552","JEFF","17163",2004,6,49.5
"6553","JEFF","17163",2004,7,54
"6554","JEFF","17163",2004,8,44
"6555","JEFF","17163",2004,9,50
"6556","JEFF","17163",2004,10,38
"6557","JEFF","17163",2004,11,33
"6558","JEFF","17163",2004,12,40
"6559","JEFF","17163",2005,1,29
"6560","JEFF","17163",2005,2,33.5
"6561","JEFF","17163",2005,3,46
"6562","JEFF","17163",2005,4,58
"6563","JEFF","17163",2005,5,65
"6564","JEFF","17163",2005,6,83
"6565","JEFF","17163",2005,7,71
"6566","JEFF","17163",2005,8,54
"6567","JEFF","17163",2005,9,52.5
"6568","JEFF","17163",2005,10,40
"6569","JEFF","17163",2005,11,40.5
"6570","JEFF","17163",2005,12,31
"6571","JEFF","17163",2006,1,31
"6572","JEFF","17163",2006,2,34.5
"6573","JEFF","17163",2006,3,38
"6574","JEFF","17163",2006,4,48.5
"6575","JEFF","17163",2006,5,39
"6576","JEFF","17163",2006,6,64
"6577","JEFF","17163",2006,7,71
"6578","JEFF","17163",2006,8,51
"6579","JEFF","17163",2006,9,38.5
"6580","JEFF","17163",2006,10,36
"6581","JEFF","17163",2006,11,34
"6582","JEFF","17163",2006,12,27
"6583","JEFF","17163",2007,1,45
"6584","JEFF","17163",2007,2,52.5
"6585","JEFF","17163",2007,3,63
"6586","JEFF","17163",2007,4,51
"6587","JEFF","17163",2007,5,67
"6588","JEFF","17163",2007,6,56
"6589","JEFF","17163",2007,7,59
