"","UnitCode","Year","Month","ParkName","RecreationVisits","Smoke","stdsmoke","Season","CatColS","CatColM","SeasType","Region","State","date","trendvis","VisDiff","MinSmoke","PredNoSmoke50CI","PredNoSmoke95CI","PredNoSmoke5CI","PredNoSmoke75CI","PredNoSmoke25CI"
"98","ARCH",2012,"07","Arches NP",145696,1.569297802817e-09,-0.0090843718743939,"Summer","ARCHSummer","ARCH07","High","Intermountain","UT",Jul 2012,154754.807012102,-9058.80701210178,-0.528620043725305,160544.335035016,253283.51402493,67829.138939262,198672.776567479,122470.770961542
"99","ARCH",2012,"08","Arches NP",139036,1.12784781514108e-09,-0.263879926344165,"Summer","ARCHSummer","ARCH08","High","Intermountain","UT",Aug 2012,155029.016053325,-15993.0160533253,-0.528620043725305,160515.030551439,253907.995780279,67218.360238304,199070.710364536,122878.154285166
"100","ARCH",2013,"06","Arches NP",154505,2.00038763331634e-09,0.239731519970177,"Summer","ARCHSummer","ARCH06","High","Intermountain","UT",Jun 2013,157771.106465563,-3266.10646556329,-0.528620043725305,163034.661071293,255918.916044892,71290.9209441189,201751.969226555,125294.083866593
"101","ARCH",2013,"07","Arches NP",156182,1.53825430171395e-09,-0.0270020212051293,"Summer","ARCHSummer","ARCH07","High","Intermountain","UT",Jul 2013,158045.315506787,-1863.31550678678,-0.528620043725305,163733.228709775,257255.642386639,70114.9684187513,201929.248629198,125657.367663322
"102","ARCH",2013,"08","Arches NP",147259,1.49727386045129e-09,-0.0506550612899345,"Summer","ARCHSummer","ARCH08","High","Intermountain","UT",Aug 2013,158319.52454801,-11060.5245480103,-0.528620043725305,164145.661481301,256890.481447815,71793.2541535331,202569.934582401,126248.594419741
"103","ARCH",2014,"06","Arches NP",170286,2.58033150402071e-09,0.574462801480473,"Summer","ARCHSummer","ARCH06","High","Intermountain","UT",Jun 2014,161061.614960248,9224.38503975171,-0.528620043725305,166459.067398921,259237.951314662,73884.0463717637,204562.395630254,129396.689781719
"104","ARCH",2014,"07","Arches NP",169844,1.339598876271e-09,-0.141661712420986,"Summer","ARCHSummer","ARCH07","High","Intermountain","UT",Jul 2014,161335.824001472,8508.1759985282,-0.528620043725305,166993.564506063,260074.393762528,75094.1672591221,204657.502800832,128749.006101221
"105","ARCH",2014,"08","Arches NP",173416,1.08823283717641e-09,-0.286744850022056,"Summer","ARCHSummer","ARCH08","High","Intermountain","UT",Aug 2014,161610.033042695,11805.9669573047,-0.528620043725305,167680.010898836,260434.500711062,74682.5441300387,205351.784997934,129194.643958209
"106","ARCH",2015,"06","Arches NP",189073,2.1556492146857e-09,0.329345206270473,"Summer","ARCHSummer","ARCH06","High","Intermountain","UT",Jun 2015,164352.123454933,24720.8765450667,-0.528620043725305,170128.919576144,262582.353068603,77679.8745378895,207724.547125229,132073.996340069
"107","ARCH",2015,"07","Arches NP",195748,2.18869322665682e-09,0.348417507974258,"Summer","ARCHSummer","ARCH07","High","Intermountain","UT",Jul 2015,164626.332496157,31121.6675038432,-0.528620043725305,170386.240943267,262817.690017621,77581.2271903847,209009.177833428,132403.37763531
"108","ARCH",2015,"08","Arches NP",173186,1.48169221336758e-09,-0.0596484569612031,"Summer","ARCHSummer","ARCH08","High","Intermountain","UT",Aug 2015,164900.54153738,8285.45846261969,-0.528620043725305,170584.844336972,264112.480838819,78165.4953690187,208172.337297744,132512.292411095
"109","ARCH",2016,"06","Arches NP",211706,1.95469951336236e-09,0.213361307757369,"Summer","ARCHSummer","ARCH06","High","Intermountain","UT",Jun 2016,167642.631949618,44063.3680503817,-0.528620043725305,173013.114941978,265870.548910999,80642.7345390807,211251.12292939,135235.642422537
"110","ARCH",2016,"07","Arches NP",210359,1.54885826386675e-09,-0.0208816395271879,"Summer","ARCHSummer","ARCH07","High","Intermountain","UT",Jul 2016,167916.840990842,42442.1590091582,-0.528620043725305,174149.325091779,266565.526650339,79804.1614624547,211850.018841965,134742.084219681
"111","ARCH",2016,"08","Arches NP",188340,1.17185039449907e-09,-0.238482572354771,"Summer","ARCHSummer","ARCH08","High","Intermountain","UT",Aug 2016,168191.050032065,20148.9499679347,-0.528620043725305,173764.769376147,266353.97372431,80626.0577909558,211647.22418246,136428.496299476
"112","ARCH",2017,"06","Arches NP",193060,2.53109933012752e-09,0.546047036625868,"Summer","ARCHSummer","ARCH06","High","Intermountain","UT",Jun 2017,170933.140444303,22126.8595556967,-0.528620043725305,175958.848220941,270025.38101242,84673.286459385,215003.641431339,138471.684315194
"113","ARCH",2017,"07","Arches NP",192767,1.19037668611099e-09,-0.227789590419537,"Summer","ARCHSummer","ARCH07","High","Intermountain","UT",Jul 2017,171207.349485527,21559.6505144732,-0.528620043725305,177034.92663301,268683.931333542,83799.0292738968,215188.889970126,138890.897924954
"114","ARCH",2017,"08","Arches NP",177764,1.10421605192812e-09,-0.277519678023952,"Summer","ARCHSummer","ARCH08","High","Intermountain","UT",Aug 2017,171481.55852675,6282.4414732497,-0.528620043725305,177224.580093994,271091.533240691,83746.5577700571,215416.905028691,139566.297358264
"115","ARCH",2018,"06","Arches NP",214443,2.9971864989875e-09,0.815062648668669,"Summer","ARCHSummer","ARCH06","High","Intermountain","UT",Jun 2018,174223.648938988,40219.3510610117,-0.528620043725305,179544.836114259,272992.996979253,87939.9029466015,217904.587434896,141688.383932443
"116","ARCH",2018,"07","Arches NP",205493,1.52639756390016e-09,-0.0338454783799093,"Summer","ARCHSummer","ARCH07","High","Intermountain","UT",Jul 2018,174497.857980212,30995.1420197882,-0.528620043725305,180485.492973532,273366.261411249,87983.1564730183,217692.761171771,142277.806818911
"117","ARCH",2018,"08","Arches NP",183840,2.09818962204622e-09,0.296180750103513,"Summer","ARCHSummer","ARCH08","High","Intermountain","UT",Aug 2018,174772.067021435,9067.93297856467,-0.528620043725305,179916.258101413,273227.264471053,87994.1185528591,217809.532847095,142324.264570607
"118","BIBE",1980,"03","Big Bend NP",30237,3.10582715101759e-09,0.877767724996104,"Spring","BIBESpring","BIBE03","High","Intermountain","TX",Mar 1980,25395.6778927933,4841.32210720671,-0.300320521987484,32033.0750849701,124860.566018806,-61081.8368599118,70560.558549579,-5524.47113084147
"119","BIBE",1980,"04","Big Bend NP",25430,3.40298988987797e-09,1.04928374477063,"Spring","BIBESpring","BIBE04","High","Intermountain","TX",Apr 1980,25446.1898431763,-16.1898431762675,-0.300320521987484,32009.22355037,125112.313664846,-60812.1860342897,70118.65922354,-5792.71703232313
"120","BIBE",1980,"05","Big Bend NP",14458,2.58747134829207e-09,0.578583767910955,"Spring","BIBESpring","BIBE05","High","Intermountain","TX",May 1980,25496.7017935567,-11038.7017935567,-0.300320521987484,31932.2236634099,125514.291636813,-61030.4545464848,70433.8823542535,-5952.20922293228
"121","BIBE",1981,"03","Big Bend NP",25057,2.33469243937634e-09,0.43268515186494,"Spring","BIBESpring","BIBE03","High","Intermountain","TX",Mar 1981,26001.8212973611,-944.821297361072,-0.300320521987484,32483.7852696905,125406.678388541,-60085.9296274682,70986.9164052619,-5800.99542345789
"122","BIBE",1981,"04","Big Bend NP",24094,1.37633215935296e-09,-0.120460041809016,"Spring","BIBESpring","BIBE04","High","Intermountain","TX",Apr 1981,26052.3332477415,-1958.33324774145,-0.300320521987484,32538.1146797013,125581.597132876,-60767.6697628977,70987.0378104835,-5508.84265140815
"123","BIBE",1981,"05","Big Bend NP",17269,2.12139972255443e-09,0.309577127028162,"Spring","BIBESpring","BIBE05","High","Intermountain","TX",May 1981,26102.8451981218,-8833.84519812184,-0.300320521987484,33055.2657058472,125698.192385586,-60709.431344615,71656.4204801353,-5123.54740794799
"124","BIBE",1982,"03","Big Bend NP",24188,2.41303443893059e-09,0.477902489665275,"Spring","BIBESpring","BIBE03","High","Intermountain","TX",Mar 1982,26607.9647019262,-2419.96470192624,-0.300320521987484,32901.2255646966,126407.963861284,-60431.5302527948,71959.1404098727,-5572.67492226089
"125","BIBE",1982,"04","Big Bend NP",25565,3.33769056837241e-09,1.01159436365386,"Spring","BIBESpring","BIBE04","High","Intermountain","TX",Apr 1982,26658.4766523066,-1093.47665230663,-0.300320521987484,32671.4399969624,127163.445688306,-60442.9060115238,71432.0270009711,-5105.55189042823
"126","BIBE",1982,"05","Big Bend NP",16900,2.29453078759434e-09,0.409504699673538,"Spring","BIBESpring","BIBE05","High","Intermountain","TX",May 1982,26708.988602687,-9808.98860268702,-0.300320521987484,34365.4017263483,126988.292680377,-58891.2349973071,71975.440766014,-4213.12365192662
"127","BIBE",1983,"03","Big Bend NP",20173,2.2611843508713e-09,0.39025784482783,"Spring","BIBESpring","BIBE03","High","Intermountain","TX",Mar 1983,27214.1081064914,-7041.10810649141,-0.300320521987484,34345.4093925347,127102.748052103,-57797.6186789419,72117.752245132,-4660.5764640161
"128","BIBE",1983,"04","Big Bend NP",20457,2.87450774294484e-09,0.744255076938712,"Spring","BIBESpring","BIBE04","High","Intermountain","TX",Apr 1983,27264.6200568718,-6807.6200568718,-0.300320521987484,34408.9152981386,127803.276355911,-59210.6655308985,72093.1998280041,-3800.68838401839
"129","BIBE",1983,"05","Big Bend NP",15563,2.57381227442011e-09,0.570700040653261,"Spring","BIBESpring","BIBE05","High","Intermountain","TX",May 1983,27315.1320072522,-11752.1320072522,-0.300320521987484,34033.4498328923,127678.265858452,-59368.6316923827,72706.9364185734,-4053.12108241104
"130","BIBE",1984,"03","Big Bend NP",31219,2.885272243347e-09,0.750468117883617,"Spring","BIBESpring","BIBE03","High","Intermountain","TX",Mar 1984,27820.2515110566,3398.74848894341,-0.300320521987484,34598.3501377665,128846.283821909,-58241.7999071564,72779.7010190609,-3051.11087765345
"131","BIBE",1984,"04","Big Bend NP",24484,3.54871132479673e-09,1.13339106121598,"Spring","BIBESpring","BIBE04","High","Intermountain","TX",Apr 1984,27870.763461437,-3386.76346143697,-0.300320521987484,34685.8712727902,127902.432713298,-58351.0311491176,73231.515043131,-3615.69514607606
"132","BIBE",1984,"05","Big Bend NP",13477,3.02430280818555e-09,0.830713606263355,"Spring","BIBESpring","BIBE05","High","Intermountain","TX",May 1984,27921.2754118174,-14444.2754118174,-0.300320521987484,35005.7489688592,126931.519466606,-57530.0449596971,72814.9965125721,-3477.1165963824
"133","BIBE",1985,"03","Big Bend NP",27573,2.08219907982254e-09,0.286951348844256,"Spring","BIBESpring","BIBE03","High","Intermountain","TX",Mar 1985,28426.3949156218,-853.394915621757,-0.300320521987484,34929.498396456,127481.688950305,-57721.9239760187,73239.4640420662,-2514.08608567326
"134","BIBE",1985,"04","Big Bend NP",28268,2.82281087393699e-09,0.714416742425321,"Spring","BIBESpring","BIBE04","High","Intermountain","TX",Apr 1985,28476.9068660021,-208.906866002144,-0.300320521987484,35962.6736937359,128910.961753556,-59226.465050966,73686.4984043808,-2922.12295998421
"135","BIBE",1985,"05","Big Bend NP",16351,2.22106910641173e-09,0.367104177957031,"Spring","BIBESpring","BIBE05","High","Intermountain","TX",May 1985,28527.4188163825,-12176.4188163825,-0.300320521987484,35302.9628785803,128866.725173867,-58105.7158748612,73918.9905680074,-2333.33622238724
"136","BIBE",1986,"03","Big Bend NP",30013,2.22190110754639e-09,0.367584391336447,"Spring","BIBESpring","BIBE03","High","Intermountain","TX",Mar 1986,29032.5383201869,980.46167981307,-0.300320521987484,35705.9247537132,129480.377369567,-57648.1761504128,74245.0699399803,-2143.85248941023
"137","BIBE",1986,"04","Big Bend NP",32280,2.70687605663511e-09,0.647501628864439,"Spring","BIBESpring","BIBE04","High","Intermountain","TX",Apr 1986,29083.0502705673,3196.94972943268,-0.300320521987484,36106.3913211639,128557.310458239,-57402.0347242901,74419.8778574285,-2966.97157406446
"138","BIBE",1986,"05","Big Bend NP",18883,2.50134402079993e-09,0.528872904220843,"Spring","BIBESpring","BIBE05","High","Intermountain","TX",May 1986,29133.5622209477,-10250.5622209477,-0.300320521987484,36059.2036642546,128970.928494377,-58015.3919456759,73798.5307249682,-2284.83209515695
"139","BIBE",1987,"03","Big Bend NP",30745,2.04899008870996e-09,0.267783824684932,"Spring","BIBESpring","BIBE03","High","Intermountain","TX",Mar 1987,29638.6817247521,1106.3182752479,-0.300320521987484,36133.0192869465,129824.575976891,-56746.0462556496,74439.8965071216,-1583.34258647156
"140","BIBE",1987,"04","Big Bend NP",31975,2.14832129863396e-09,0.325115688803861,"Spring","BIBESpring","BIBE04","High","Intermountain","TX",Apr 1987,29689.1936751325,2285.80632486751,-0.300320521987484,36272.8714388425,130420.966307151,-57113.9062316349,75077.3663765699,-1464.4807166984
"141","BIBE",1987,"05","Big Bend NP",27676,1.85918391792939e-09,0.158231735261559,"Spring","BIBESpring","BIBE05","High","Intermountain","TX",May 1987,29739.7056255129,-2063.70562551287,-0.300320521987484,36063.0156294989,129069.154106995,-56732.490279397,74936.596983132,-753.569957269039
"142","BIBE",1988,"03","Big Bend NP",35212,2.96391755583159e-09,0.79586052146359,"Spring","BIBESpring","BIBE03","High","Intermountain","TX",Mar 1988,30244.8251293173,4967.17487068272,-0.300320521987484,37056.6585969462,130121.632496482,-56289.1002889393,75086.2516221501,-553.005850337435
"143","BIBE",1988,"04","Big Bend NP",36714,3.32975425010318e-09,1.00701368935256,"Spring","BIBESpring","BIBE04","High","Intermountain","TX",Apr 1988,30295.3370796977,6418.66292030234,-0.300320521987484,36918.6502393739,130103.77085874,-57285.3149478236,75095.6829333231,-1217.90049129957
"144","BIBE",1988,"05","Big Bend NP",23661,2.76666223264499e-09,0.682008939525523,"Spring","BIBESpring","BIBE05","High","Intermountain","TX",May 1988,30345.849030078,-6684.84903007805,-0.300320521987484,37167.7657914353,130520.383477151,-56302.2564123209,74795.0815689606,-1422.06328931749
"145","BIBE",1989,"03","Big Bend NP",38906,2.39663089374176e-09,0.468434711868606,"Spring","BIBESpring","BIBE03","High","Intermountain","TX",Mar 1989,30850.9685338824,8055.03146611755,-0.300320521987484,37619.4828186443,130311.992817099,-55186.2707447658,76068.2021809883,-511.962217062581
"146","BIBE",1989,"04","Big Bend NP",35090,3.38495764751201e-09,1.0388759175643,"Spring","BIBESpring","BIBE04","High","Intermountain","TX",Apr 1989,30901.4804842628,4188.51951573717,-0.300320521987484,37608.8142131178,131992.543323075,-55561.6868493186,75738.5915316794,-730.253090576858
"147","BIBE",1989,"05","Big Bend NP",18780,4.33912816788506e-09,1.58960287097774,"Spring","BIBESpring","BIBE05","High","Intermountain","TX",May 1989,30951.9924346432,-12171.9924346432,-0.300320521987484,37794.9871853226,130628.72380592,-55071.3200611954,75879.5117824802,-463.782413658129
"148","BIBE",1990,"03","Big Bend NP",39005,1.93975924211998e-09,0.204738100595959,"Spring","BIBESpring","BIBE03","High","Intermountain","TX",Mar 1990,31457.1119384476,7547.88806155238,-0.300320521987484,38084.8775083364,131309.250719863,-54173.8550647072,77074.122762338,-173.637498723143
"149","BIBE",1990,"04","Big Bend NP",32422,2.70348365916107e-09,0.645543609112461,"Spring","BIBESpring","BIBE04","High","Intermountain","TX",Apr 1990,31507.623888828,914.376111171994,-0.300320521987484,38371.9007448666,130918.335392757,-55251.2563127374,76965.9466417697,110.141661945701
"150","BIBE",1990,"05","Big Bend NP",16292,3.42243566819889e-09,1.06050743490019,"Spring","BIBESpring","BIBE05","High","Intermountain","TX",May 1990,31558.1358392084,-15266.1358392084,-0.300320521987484,38444.0759765055,132013.30713814,-54451.3277709584,76106.5343767517,320.313604060331
"151","BIBE",1991,"03","Big Bend NP",40896,2.73816525009352e-09,0.665561086603059,"Spring","BIBESpring","BIBE03","High","Intermountain","TX",Mar 1991,32063.2553430128,8832.74465698721,-0.300320521987484,38732.4781736287,131561.919674546,-53544.2400235889,77174.4859285767,682.730657375669
"152","BIBE",1991,"04","Big Bend NP",53221,3.82717058045046e-09,1.29411182783115,"Spring","BIBESpring","BIBE04","High","Intermountain","TX",Apr 1991,32113.7672933932,21107.2327066068,-0.300320521987484,38899.325981261,131491.983650084,-53709.8589068907,76860.1131572119,1004.60158104418
"153","BIBE",1991,"05","Big Bend NP",24502,2.71684763575308e-09,0.653257012489384,"Spring","BIBESpring","BIBE05","High","Intermountain","TX",May 1991,32164.2792437736,-7662.27924377356,-0.300320521987484,38340.1240317107,133198.918648451,-54549.5450349012,77422.3296668617,730.528878224566
"154","BIBE",1992,"03","Big Bend NP",35180,1.06471209626591e-09,-0.300320521987484,"Spring","BIBESpring","BIBE03","High","Intermountain","TX",Mar 1992,32669.398747578,2510.60125242204,-0.300320521987484,40048.4743532851,133291.52538332,-52999.0988537572,77410.614435253,1451.96744533965
"155","BIBE",1992,"04","Big Bend NP",46568,1.32725685997315e-09,-0.148785262027231,"Spring","BIBESpring","BIBE04","High","Intermountain","TX",Apr 1992,32719.9106979583,13848.0893020417,-0.300320521987484,38743.5693888858,133339.372833373,-53985.5805601176,77751.6563847667,892.134004185398
"156","BIBE",1992,"05","Big Bend NP",28153,1.32329358581984e-09,-0.151072779670452,"Spring","BIBESpring","BIBE05","High","Intermountain","TX",May 1992,32770.4226483387,-4617.42264833873,-0.300320521987484,39912.9777339109,132216.227894816,-53570.2355380378,78115.7519131494,1495.13438327426
