"","X1","UnitCode","Year","Month","ParkName","RecreationVisits","Smoke","stdsmoke","Season","CatColS","CatColM"
"209",2081,"BISC",1997,"05","Biscayne NP",42226,1.05682251838601e-09,-0.152437109364522,"Spring","BISCSpring","BISC05"
"210",2091,"BISC",1998,"03","Biscayne NP",19583,6.05660688268728e-10,-0.282637621166009,"Spring","BISCSpring","BISC03"
"211",2101,"BISC",1999,"01","Biscayne NP",26888,2.50976461835251e-10,-0.384995721357127,"Winter","BISCWinter","BISC01"
"212",2111,"BISC",1999,"11","Biscayne NP",14590,2.58166127364845e-10,-0.382920860255976,"Fall","BISCFall","BISC11"
"213",2121,"BISC",2000,"09","Biscayne NP",32001,2.85861445625812e-09,0.367540904754618,"Fall","BISCFall","BISC09"
"214",2131,"BISC",2001,"07","Biscayne NP",55535,4.63989646704022e-09,0.881599971777909,"Summer","BISCSummer","BISC07"
"215",2141,"BISC",2002,"05","Biscayne NP",44350,2.05645744877359e-09,0.136046913136389,"Spring","BISCSpring","BISC05"
"216",2151,"BISC",2003,"03","Biscayne NP",44155,1.07242326130574e-09,-0.147934900673454,"Spring","BISCSpring","BISC03"
"217",2161,"BISC",2004,"01","Biscayne NP",46072,3.23562565629487e-10,-0.364048142832524,"Winter","BISCWinter","BISC01"
"218",2171,"BISC",2004,"11","Biscayne NP",24255,2.84458956389955e-10,-0.3753330290893,"Fall","BISCFall","BISC11"
"219",2181,"BISC",2005,"09","Biscayne NP",26186,7.95907173500865e-10,-0.227734506380746,"Fall","BISCFall","BISC09"
"220",2191,"BISC",2006,"07","Biscayne NP",83212,7.98622679099026e-09,1.8473153575894,"Summer","BISCSummer","BISC07"
"221",2201,"BISC",2007,"05","Biscayne NP",40736,2.04932337766195e-09,0.13398809599372,"Spring","BISCSpring","BISC05"
"222",2211,"BISC",2008,"03","Biscayne NP",41725,1.31889910104377e-09,-0.076804591462122,"Spring","BISCSpring","BISC03"
"223",2221,"BISC",2009,"01","Biscayne NP",34397,3.62096241879328e-10,-0.352927733182582,"Winter","BISCWinter","BISC01"
"224",2231,"BISC",2009,"11","Biscayne NP",26938,2.75032135954589e-10,-0.378053509332557,"Fall","BISCFall","BISC11"
"225",2241,"BISC",2010,"09","Biscayne NP",32666,7.47955364310826e-10,-0.241572889155121,"Fall","BISCFall","BISC09"
"226",2251,"BISC",2011,"07","Biscayne NP",71509,4.3199959165463e-09,0.789280070980765,"Summer","BISCSummer","BISC07"
"227",2261,"BISC",2012,"05","Biscayne NP",53922,3.09456726910184e-09,0.435634380182862,"Spring","BISCSpring","BISC05"
"228",2271,"BISC",2013,"03","Biscayne NP",38524,1.42060119223686e-09,-0.0474544482525789,"Spring","BISCSpring","BISC03"
"229",2281,"BISC",2014,"01","Biscayne NP",30437,2.34376046348572e-10,-0.389786424932208,"Winter","BISCWinter","BISC01"
"230",2291,"BISC",2014,"11","Biscayne NP",23545,3.23685939163099e-10,-0.364012538541233,"Fall","BISCFall","BISC11"
"231",2301,"BISC",2015,"09","Biscayne NP",40551,1.13955134217747e-09,-0.128562449587601,"Fall","BISCFall","BISC09"
"232",2311,"BISC",2016,"07","Biscayne NP",70830,3.47552719937028e-09,0.545575369392688,"Summer","BISCSummer","BISC07"
"233",2321,"BISC",2017,"05","Biscayne NP",55595,7.02846403299873e-09,1.57091519926377,"Spring","BISCSpring","BISC05"
"234",2331,"BISC",2018,"03","Biscayne NP",49114,1.34352218239542e-09,-0.0696986317374683,"Spring","BISCSpring","BISC03"
"235",2341,"BLCA",1980,"01","Black Canyon of the Gunnison NP",2190,5.66803548540662e-10,-0.293851378939846,"Winter","BLCAWinter","BLCA01"
"236",2351,"BLCA",1980,"11","Black Canyon of the Gunnison NP",6596,6.55804022198225e-10,-0.268166787630831,"Fall","BLCAFall","BLCA11"
"237",2361,"BLCA",1981,"09","Black Canyon of the Gunnison NP",42500,9.63575219614654e-10,-0.179347289290383,"Fall","BLCAFall","BLCA09"
"238",2371,"BLCA",1982,"07","Black Canyon of the Gunnison NP",46320,1.4834786732365e-09,-0.0293086751387204,"Summer","BLCASummer","BLCA07"
"239",2381,"BLCA",1983,"05","Black Canyon of the Gunnison NP",21893,1.62477575837983e-09,0.0114681627354797,"Spring","BLCASpring","BLCA05"
"240",2391,"BLCA",1984,"03","Black Canyon of the Gunnison NP",6553,9.96834392807955e-10,-0.169749045195273,"Spring","BLCASpring","BLCA03"
"241",2401,"BLCA",1985,"01","Black Canyon of the Gunnison NP",2948,3.32819966031295e-10,-0.361376555411325,"Winter","BLCAWinter","BLCA01"
"242",2411,"BLCA",1985,"11","Black Canyon of the Gunnison NP",3788,1.05218367352222e-09,-0.153775830717071,"Fall","BLCAFall","BLCA11"
"243",2421,"BLCA",1986,"09","Black Canyon of the Gunnison NP",32741,1.50687096134305e-09,-0.0225579092707636,"Fall","BLCAFall","BLCA09"
"244",2431,"BLCA",1987,"07","Black Canyon of the Gunnison NP",65920,1.74265202268487e-09,0.0454860004984257,"Summer","BLCASummer","BLCA07"
"245",2441,"BLCA",1988,"05","Black Canyon of the Gunnison NP",22879,2.49832421417295e-09,0.263564967995127,"Spring","BLCASpring","BLCA05"
"246",2451,"BLCA",1989,"03","Black Canyon of the Gunnison NP",8651,1.56146928720347e-09,-0.00680141238652352,"Spring","BLCASpring","BLCA03"
"247",2461,"BLCA",1990,"01","Black Canyon of the Gunnison NP",2696,5.03052099976031e-10,-0.312249369809426,"Winter","BLCAWinter","BLCA01"
"248",2471,"BLCA",1990,"11","Black Canyon of the Gunnison NP",3938,9.63329860326212e-10,-0.179418097374751,"Fall","BLCAFall","BLCA11"
"249",2481,"BLCA",1991,"09","Black Canyon of the Gunnison NP",49838,6.71177391442512e-10,-0.263730196567267,"Fall","BLCAFall","BLCA09"
"250",2491,"BLCA",1992,"07","Black Canyon of the Gunnison NP",81223,1.52788404150783e-09,-0.0164937575421726,"Summer","BLCASummer","BLCA07"
"251",2501,"BLCA",1993,"05","Black Canyon of the Gunnison NP",26124,2.11928874449541e-09,0.154179357669662,"Spring","BLCASpring","BLCA05"
"252",2511,"BLCA",1994,"03","Black Canyon of the Gunnison NP",5219,1.29672972359884e-09,-0.083202438303243,"Spring","BLCASpring","BLCA03"
"253",2521,"BLCA",1995,"01","Black Canyon of the Gunnison NP",2537,3.12159881277196e-10,-0.367338836414012,"Winter","BLCAWinter","BLCA01"
"254",2531,"BLCA",1995,"11","Black Canyon of the Gunnison NP",4393,8.59498139327286e-10,-0.209382829124719,"Fall","BLCAFall","BLCA11"
"255",2541,"BLCA",1996,"09","Black Canyon of the Gunnison NP",29041,1.53947232739426e-09,-0.0131495013294453,"Fall","BLCAFall","BLCA09"
"256",2551,"BLCA",1997,"07","Black Canyon of the Gunnison NP",52330,1.65582991762392e-09,0.0204300632271377,"Summer","BLCASummer","BLCA07"
"257",2561,"BLCA",1998,"05","Black Canyon of the Gunnison NP",19016,2.29012653285565e-09,0.20348132870244,"Spring","BLCASpring","BLCA05"
"258",2571,"BLCA",1999,"03","Black Canyon of the Gunnison NP",4875,2.55845433727586e-09,0.280917882803213,"Spring","BLCASpring","BLCA03"
"259",2581,"BLCA",2000,"01","Black Canyon of the Gunnison NP",2842,3.43500117239159e-10,-0.358294377220365,"Winter","BLCAWinter","BLCA01"
"260",2591,"BLCA",2000,"11","Black Canyon of the Gunnison NP",3833,1.22726517837179e-09,-0.103249168183447,"Fall","BLCAFall","BLCA11"
"261",2601,"BLCA",2001,"09","Black Canyon of the Gunnison NP",26981,1.06395792176528e-09,-0.150377907743566,"Fall","BLCAFall","BLCA09"
"262",2611,"BLCA",2002,"07","Black Canyon of the Gunnison NP",32125,1.60487556577493e-09,0.00572517853525915,"Summer","BLCASummer","BLCA07"
"263",2621,"BLCA",2003,"05","Black Canyon of the Gunnison NP",22931,2.60946753094515e-09,0.295639748619395,"Spring","BLCASpring","BLCA05"
"264",2631,"BLCA",2004,"03","Black Canyon of the Gunnison NP",5450,2.1292430041342e-09,0.157052051264416,"Spring","BLCASpring","BLCA03"
"265",2641,"BLCA",2005,"01","Black Canyon of the Gunnison NP",2454,9.42051658903154e-10,-0.185558760282287,"Winter","BLCAWinter","BLCA01"
"266",2651,"BLCA",2005,"11","Black Canyon of the Gunnison NP",3490,7.78572872839334e-10,-0.232737001421751,"Fall","BLCAFall","BLCA11"
"267",2661,"BLCA",2006,"09","Black Canyon of the Gunnison NP",24219,1.2936168802824e-09,-0.0841007718188531,"Fall","BLCAFall","BLCA09"
"268",2671,"BLCA",2007,"07","Black Canyon of the Gunnison NP",33598,2.18955298336709e-09,0.174456870641131,"Summer","BLCASummer","BLCA07"
"269",2681,"BLCA",2008,"05","Black Canyon of the Gunnison NP",19572,3.94363830480415e-09,0.680667262010479,"Spring","BLCASpring","BLCA05"
"270",2691,"BLCA",2009,"03","Black Canyon of the Gunnison NP",4137,2.56496512918147e-09,0.282796828187673,"Spring","BLCASpring","BLCA03"
"271",2701,"BLCA",2010,"01","Black Canyon of the Gunnison NP",2519,5.56152290887013e-10,-0.296925218757975,"Winter","BLCAWinter","BLCA01"
"272",2711,"BLCA",2010,"11","Black Canyon of the Gunnison NP",3646,8.14823986061697e-10,-0.222275315215499,"Fall","BLCAFall","BLCA11"
"273",2721,"BLCA",2011,"09","Black Canyon of the Gunnison NP",26905,1.02566555248984e-09,-0.161428678763929,"Fall","BLCAFall","BLCA09"
"274",2731,"BLCA",2012,"07","Black Canyon of the Gunnison NP",37371,1.16657028481626e-09,-0.120765069745005,"Summer","BLCASummer","BLCA07"
"275",2741,"BLCA",2013,"05","Black Canyon of the Gunnison NP",23708,2.5215178833804e-09,0.270258414558591,"Spring","BLCASpring","BLCA05"
"276",2751,"BLCA",2014,"03","Black Canyon of the Gunnison NP",4302,1.7867828328022e-09,0.0582216835281646,"Spring","BLCASpring","BLCA03"
"277",2761,"BLCA",2015,"01","Black Canyon of the Gunnison NP",4600,9.13185138617933e-10,-0.193889331408144,"Winter","BLCAWinter","BLCA01"
"278",2771,"BLCA",2015,"11","Black Canyon of the Gunnison NP",5550,1.15322773552862e-09,-0.124615587741032,"Fall","BLCAFall","BLCA11"
"279",2781,"BLCA",2016,"09","Black Canyon of the Gunnison NP",38169,8.18136003388759e-10,-0.221319502196107,"Fall","BLCAFall","BLCA09"
"280",2791,"BLCA",2017,"07","Black Canyon of the Gunnison NP",44532,8.138232310273e-10,-0.222564122488119,"Summer","BLCASummer","BLCA07"
"281",2801,"BLCA",2018,"05","Black Canyon of the Gunnison NP",48554,3.28351590361819e-09,0.490162949037691,"Spring","BLCASpring","BLCA05"
"282",2811,"BRCA",1980,"03","Bryce Canyon NP",8788,1.02030650594997e-09,-0.162975242670006,"Spring","BRCASpring","BRCA03"
"283",2821,"BRCA",1981,"01","Bryce Canyon NP",6760,4.55638554663906e-10,-0.325932415346228,"Winter","BRCAWinter","BRCA01"
"284",2831,"BRCA",1981,"11","Bryce Canyon NP",8405,7.44077299774659e-10,-0.242692057386345,"Fall","BRCAFall","BRCA11"
"285",2841,"BRCA",1982,"09","Bryce Canyon NP",58755,1.60483903943742e-09,0.00571463742224701,"Fall","BRCAFall","BRCA09"
"286",2851,"BRCA",1983,"07","Bryce Canyon NP",98045,2.67971556056068e-09,0.315912583771718,"Summer","BRCASummer","BRCA07"
"287",2861,"BRCA",1984,"05","Bryce Canyon NP",60919,2.79614553733154e-09,0.349513038315181,"Spring","BRCASpring","BRCA05"
"288",2871,"BRCA",1985,"03","Bryce Canyon NP",8798,2.22645413217037e-09,0.185106150211171,"Spring","BRCASpring","BRCA03"
"289",2881,"BRCA",1986,"01","Bryce Canyon NP",4009,5.38277367123641e-10,-0.302083731883517,"Winter","BRCAWinter","BRCA01"
"290",2891,"BRCA",1986,"11","Bryce Canyon NP",10795,8.71258842849443e-10,-0.205988815013791,"Fall","BRCAFall","BRCA11"
"291",2901,"BRCA",1987,"09","Bryce Canyon NP",91174,1.59108581865297e-09,0.00174560399451057,"Fall","BRCAFall","BRCA09"
"292",2911,"BRCA",1988,"07","Bryce Canyon NP",160175,2.24271112791996e-09,0.189797746498031,"Summer","BRCASummer","BRCA07"
"293",2921,"BRCA",1989,"05","Bryce Canyon NP",90813,4.02868050031202e-09,0.705209536291457,"Spring","BRCASpring","BRCA05"
"294",2931,"BRCA",1990,"03","Bryce Canyon NP",19071,1.82355019973102e-09,0.068832355070305,"Spring","BRCASpring","BRCA03"
"295",2941,"BRCA",1991,"01","Bryce Canyon NP",7115,4.15193102121236e-10,-0.337604543326845,"Winter","BRCAWinter","BRCA01"
"296",2951,"BRCA",1991,"11","Bryce Canyon NP",18857,6.28485652409694e-10,-0.276050578968242,"Fall","BRCAFall","BRCA11"
"297",2961,"BRCA",1992,"09","Bryce Canyon NP",131676,1.2650646086243e-09,-0.0923406541289619,"Fall","BRCAFall","BRCA09"
"298",2971,"BRCA",1993,"07","Bryce Canyon NP",216739,3.05069836059602e-09,0.422974279176211,"Summer","BRCASummer","BRCA07"
"299",2981,"BRCA",1994,"05","Bryce Canyon NP",87482,2.88696977435166e-09,0.375723948358092,"Spring","BRCASpring","BRCA05"
"300",2991,"BRCA",1995,"03","Bryce Canyon NP",30835,1.103308999717e-09,-0.139021604645136,"Spring","BRCASpring","BRCA03"
"301",3001,"BRCA",1996,"01","Bryce Canyon NP",24302,6.55100418356369e-10,-0.268369840225709,"Winter","BRCAWinter","BRCA01"
"302",3011,"BRCA",1996,"11","Bryce Canyon NP",27213,9.51346446065315e-10,-0.182876383439182,"Fall","BRCAFall","BRCA11"
"303",3021,"BRCA",1997,"09","Bryce Canyon NP",189280,1.12666531659755e-09,-0.132281219690907,"Fall","BRCAFall","BRCA09"
"304",3031,"BRCA",1998,"07","Bryce Canyon NP",192913,2.6374269435081e-09,0.303708538092163,"Summer","BRCASummer","BRCA07"
"305",3041,"BRCA",1999,"05","Bryce Canyon NP",91461,3.83285092553365e-09,0.648695201168331,"Spring","BRCASpring","BRCA05"
"306",3051,"BRCA",2000,"03","Bryce Canyon NP",33521,2.42762099311733e-09,0.243160769428368,"Spring","BRCASpring","BRCA03"
"307",3061,"BRCA",2001,"01","Bryce Canyon NP",21183,1.01693375942347e-09,-0.163948581491273,"Winter","BRCAWinter","BRCA01"
"308",3071,"BRCA",2001,"11","Bryce Canyon NP",33360,1.21538734632054e-09,-0.106676984343698,"Fall","BRCAFall","BRCA11"
"309",3081,"BRCA",2002,"09","Bryce Canyon NP",130362,1.65292191045552e-09,0.0195908432480237,"Fall","BRCAFall","BRCA09"
"310",3091,"BRCA",2003,"07","Bryce Canyon NP",129448,3.22117932327615e-09,0.472173274108014,"Summer","BRCASummer","BRCA07"
"311",3101,"BRCA",2004,"05","Bryce Canyon NP",110922,5.26560839375634e-09,1.06217378733663,"Spring","BRCASpring","BRCA05"
"312",3111,"BRCA",2005,"03","Bryce Canyon NP",38748,2.95082980272809e-09,0.394153274207992,"Spring","BRCASpring","BRCA03"
"313",3121,"BRCA",2006,"01","Bryce Canyon NP",13772,1.39083755623659e-09,-0.0560439174443785,"Winter","BRCAWinter","BRCA01"
"314",3131,"BRCA",2006,"11","Bryce Canyon NP",32257,1.75957903802981e-09,0.0503709573233634,"Fall","BRCAFall","BRCA11"
"315",3141,"BRCA",2007,"09","Bryce Canyon NP",149393,1.84089665733467e-09,0.0738383584756704,"Fall","BRCAFall","BRCA09"
"316",3151,"BRCA",2008,"07","Bryce Canyon NP",183100,3.51891316086039e-09,0.558096097020607,"Summer","BRCASummer","BRCA07"
"317",3161,"BRCA",2009,"05","Bryce Canyon NP",129863,3.41502226497425e-09,0.528114288026761,"Spring","BRCASpring","BRCA05"
"318",3171,"BRCA",2010,"03","Bryce Canyon NP",38460,2.78862533065194e-09,0.347342786549241,"Spring","BRCASpring","BRCA03"
"319",3181,"BRCA",2011,"01","Bryce Canyon NP",13446,1.52590384772111e-09,-0.0170652204348336,"Winter","BRCAWinter","BRCA01"
"320",3191,"BRCA",2011,"11","Bryce Canyon NP",33402,2.9515061505947e-09,0.394348461017935,"Fall","BRCAFall","BRCA11"
"321",3201,"BRCA",2012,"09","Bryce Canyon NP",242075,1.31985389284495e-09,-0.0765290486903738,"Fall","BRCAFall","BRCA09"
"322",3211,"BRCA",2013,"07","Bryce Canyon NP",226736,2.29147434360755e-09,0.203870292568606,"Summer","BRCASummer","BRCA07"
"323",3221,"BRCA",2014,"05","Bryce Canyon NP",157099,3.51143003562981e-09,0.555936546566964,"Spring","BRCASpring","BRCA05"
"324",3231,"BRCA",2015,"03","Bryce Canyon NP",63170,2.39099229304429e-09,0.232590115667847,"Spring","BRCASpring","BRCA03"
"325",3241,"BRCA",2016,"01","Bryce Canyon NP",24285,1.28280153166571e-09,-0.0872219665458947,"Winter","BRCAWinter","BRCA01"
"326",3251,"BRCA",2016,"11","Bryce Canyon NP",67714,1.25760413194342e-09,-0.0944936684517407,"Fall","BRCAFall","BRCA11"
"327",3261,"BRCA",2017,"09","Bryce Canyon NP",380586,1.61296620504459e-09,0.00806005108739216,"Fall","BRCAFall","BRCA09"
"328",3271,"BRCA",2018,"07","Bryce Canyon NP",430020,2.3814572536196e-09,0.229838404573805,"Summer","BRCASummer","BRCA07"
"329",3281,"CANY",1980,"05","Canyonlands NP",8421,2.56612642246523e-09,0.283131965093776,"Spring","CANYSpring","CANY05"
"330",3291,"CANY",1981,"03","Canyonlands NP",4714,1.74589998014341e-09,0.0464233265202247,"Spring","CANYSpring","CANY03"
"331",3301,"CANY",1982,"01","Canyonlands NP",848,9.79667125200478e-10,-0.174703336271151,"Winter","CANYWinter","CANY01"
"332",3311,"CANY",1982,"11","Canyonlands NP",2811,1.17939547017443e-09,-0.117063857483434,"Fall","CANYFall","CANY11"
"333",3321,"CANY",1983,"09","Canyonlands NP",10404,8.6174128943739e-10,-0.208735479830327,"Fall","CANYFall","CANY09"
"334",3331,"CANY",1984,"07","Canyonlands NP",12056,1.42332101660259e-09,-0.0466695358313838,"Summer","CANYSummer","CANY07"
"335",3341,"CANY",1985,"05","Canyonlands NP",23130,3.64243568640177e-09,0.593743385800155,"Spring","CANYSpring","CANY05"
"336",3351,"CANY",1986,"03","Canyonlands NP",15928,1.61035218493311e-09,0.00730567265009043,"Spring","CANYSpring","CANY03"
"337",3361,"CANY",1987,"01","Canyonlands NP",1671,8.5315260411889e-10,-0.211214083181768,"Winter","CANYWinter","CANY01"
"338",3371,"CANY",1987,"11","Canyonlands NP",4930,9.4323138188912e-10,-0.185218304759893,"Fall","CANYFall","CANY11"
"339",3381,"CANY",1988,"09","Canyonlands NP",31414,1.47958567620066e-09,-0.0304321527307327,"Fall","CANYFall","CANY09"
"340",3391,"CANY",1989,"07","Canyonlands NP",25712,2.32831842694736e-09,0.214503103652055,"Summer","CANYSummer","CANY07"
"341",3401,"CANY",1990,"05","Canyonlands NP",46770,3.59933793880884e-09,0.581305833641471,"Spring","CANYSpring","CANY05"
"342",3411,"CANY",1991,"03","Canyonlands NP",20734,2.19016849101195e-09,0.174634499609339,"Spring","CANYSpring","CANY03"
"343",3421,"CANY",1992,"01","Canyonlands NP",3824,3.6085309740308e-10,-0.35328649147339,"Winter","CANYWinter","CANY01"
"344",3431,"CANY",1992,"11","Canyonlands NP",15191,5.70775482433561e-10,-0.292705121009376,"Fall","CANYFall","CANY11"
"345",3441,"CANY",1993,"09","Canyonlands NP",57673,1.20347498633322e-09,-0.110114764899535,"Fall","CANYFall","CANY09"
"346",3451,"CANY",1994,"07","Canyonlands NP",43987,1.7523559270316e-09,0.0482864442152368,"Summer","CANYSummer","CANY07"
"347",3461,"CANY",1995,"05","Canyonlands NP",69210,2.98025781830802e-09,0.402645886911538,"Spring","CANYSpring","CANY05"
"348",3471,"CANY",1996,"03","Canyonlands NP",27932,2.02403205307178e-09,0.1266892883687,"Spring","CANYSpring","CANY03"
"349",3481,"CANY",1997,"01","Canyonlands NP",3983,7.78077935414956e-10,-0.232879835105059,"Winter","CANYWinter","CANY01"
"350",3491,"CANY",1997,"11","Canyonlands NP",12146,1.04124797672966e-09,-0.156931756649296,"Fall","CANYFall","CANY11"
"351",3501,"CANY",1998,"09","Canyonlands NP",60990,9.4877006251437e-10,-0.1836199003649,"Fall","CANYFall","CANY09"
"352",3511,"CANY",1999,"07","Canyonlands NP",55171,1.96634086790937e-09,0.110040225143144,"Summer","CANYSummer","CANY07"
"353",3521,"CANY",2000,"05","Canyonlands NP",58312,5.28268628841033e-09,1.06710228632748,"Spring","CANYSpring","CANY05"
"354",3531,"CANY",2001,"03","Canyonlands NP",31114,2.52861376281999e-09,0.27230620999039,"Spring","CANYSpring","CANY03"
"355",3541,"CANY",2002,"01","Canyonlands NP",4093,1.11914422173953e-09,-0.134451727775704,"Winter","CANYWinter","CANY01"
"356",3551,"CANY",2002,"11","Canyonlands NP",12747,1.66573799198488e-09,0.0232894282413031,"Fall","CANYFall","CANY11"
"357",3561,"CANY",2003,"09","Canyonlands NP",52597,1.24834387271733e-09,-0.0971660808992608,"Fall","CANYFall","CANY09"
"358",3571,"CANY",2004,"07","Canyonlands NP",31328,1.98083949243255e-09,0.114224374171986,"Summer","CANYSummer","CANY07"
"359",3581,"CANY",2005,"05","Canyonlands NP",56291,4.01644140168855e-09,0.70167746243594,"Spring","CANYSpring","CANY05"
"360",3591,"CANY",2006,"03","Canyonlands NP",26198,2.70078981401412e-09,0.321994389461617,"Spring","CANYSpring","CANY03"
"361",3601,"CANY",2007,"01","Canyonlands NP",3378,2.16680984266304e-09,0.167893441818106,"Winter","CANYWinter","CANY01"
"362",3611,"CANY",2007,"11","Canyonlands NP",19113,1.07819275729781e-09,-0.146269885415384,"Fall","CANYFall","CANY11"
"363",3621,"CANY",2008,"09","Canyonlands NP",62861,1.50231416196078e-09,-0.0238729531688568,"Fall","CANYFall","CANY09"
"364",3631,"CANY",2009,"07","Canyonlands NP",44514,1.29449262420422e-09,-0.083848041425419,"Summer","CANYSummer","CANY07"
"365",3641,"CANY",2010,"05","Canyonlands NP",64530,2.86228929446963e-09,0.368601424027274,"Spring","CANYSpring","CANY05"
"366",3651,"CANY",2011,"03","Canyonlands NP",27781,3.93082855154603e-09,0.676970503289058,"Spring","CANYSpring","CANY03"
"367",3661,"CANY",2012,"01","Canyonlands NP",5822,3.07732261894955e-09,0.430657757326531,"Winter","CANYWinter","CANY01"
"368",3671,"CANY",2012,"11","Canyonlands NP",15482,1.10616438231403e-09,-0.138197571558326,"Fall","CANYFall","CANY11"
"369",3681,"CANY",2013,"09","Canyonlands NP",64496,1.29651300806444e-09,-0.0832649801044563,"Fall","CANYFall","CANY09"
"370",3691,"CANY",2014,"07","Canyonlands NP",56662,1.50226919792829e-09,-0.0238859293110125,"Summer","CANYSummer","CANY07"
"371",3701,"CANY",2015,"05","Canyonlands NP",91284,3.64853947054655e-09,0.595504873068192,"Spring","CANYSpring","CANY05"
"372",3711,"CANY",2016,"03","Canyonlands NP",47993,2.38339104008389e-09,0.230396474806164,"Spring","CANYSpring","CANY03"
"373",3721,"CANY",2017,"01","Canyonlands NP",7434,1.30325961134048e-09,-0.0813179820633462,"Winter","CANYWinter","CANY01"
"374",3731,"CANY",2017,"11","Canyonlands NP",33138,1.37255729004693e-09,-0.0613194080884838,"Fall","CANYFall","CANY11"
"375",3741,"CANY",2018,"09","Canyonlands NP",96447,1.28232380269822e-09,-0.0873598340513382,"Fall","CANYFall","CANY09"
"376",3751,"CARE",1980,"07","Capitol Reef NP",61719,1.69666092286747e-09,0.0322134576217774,"Summer","CARESummer","CARE07"
