"","UnitCode","Year","Month","ParkName","RecreationVisits","Smoke","stdsmoke","Season","CatColS","CatColM","SeasType","Region","State"
"185","ACAD","1995","05","Acadia NP",175550,6.55149323680604e-10,-0.536711453337242,"Spring","ACADSpring","ACAD05","Shoulder","Northeast","ME"
"186","ACAD","1995","06","Acadia NP",355270,6.58644805362485e-10,-0.534693935570479,"Summer","ACADSummer","ACAD06","High","Northeast","ME"
"187","ACAD","1995","07","Acadia NP",626947,4.82468565099481e-10,-0.636379118661175,"Summer","ACADSummer","ACAD07","High","Northeast","ME"
"188","ACAD","1995","08","Acadia NP",753799,3.88100968029548e-10,-0.690846090890576,"Summer","ACADSummer","ACAD08","High","Northeast","ME"
"189","ACAD","1995","09","Acadia NP",439553,3.64427987786797e-10,-0.70450963216432,"Fall","ACADFall","ACAD09","Shoulder","Northeast","ME"
"190","ACAD","1995","10","Acadia NP",271606,5.30333277293238e-10,-0.608752623648341,"Fall","ACADFall","ACAD10","Shoulder","Northeast","ME"
"191","ACAD","1995","11","Acadia NP",54121,5.56802770557141e-10,-0.593474994469515,"Fall","ACADFall","ACAD11","Shoulder","Northeast","ME"
"192","ACAD","1995","12","Acadia NP",14810,3.7855457657443e-10,-0.696356065229453,"Winter","ACADWinter","ACAD12","Low","Northeast","ME"
"193","ACAD","1996","01","Acadia NP",17655,5.6047216867583e-10,-0.591357095830207,"Winter","ACADWinter","ACAD01","Low","Northeast","ME"
"194","ACAD","1996","02","Acadia NP",15576,4.73048322735536e-10,-0.641816282424612,"Winter","ACADWinter","ACAD02","Low","Northeast","ME"
"195","ACAD","1996","03","Acadia NP",32452,6.78262945807973e-10,-0.523370761684372,"Spring","ACADSpring","ACAD03","Shoulder","Northeast","ME"
"196","ACAD","1996","04","Acadia NP",76597,8.4637952202371e-10,-0.426337445457632,"Spring","ACADSpring","ACAD04","Shoulder","Northeast","ME"
"197","ACAD","1996","05","Acadia NP",166290,1.15711973336374e-09,-0.246984797015468,"Spring","ACADSpring","ACAD05","Shoulder","Northeast","ME"
"198","ACAD","1996","06","Acadia NP",327723,1.0714792386679e-09,-0.296414671158111,"Summer","ACADSummer","ACAD06","High","Northeast","ME"
"199","ACAD","1996","07","Acadia NP",571017,5.07627051504755e-10,-0.621858174789368,"Summer","ACADSummer","ACAD07","High","Northeast","ME"
"200","ACAD","1996","08","Acadia NP",714090,2.9930677380996e-10,-0.742096213399324,"Summer","ACADSummer","ACAD08","High","Northeast","ME"
"201","ACAD","1996","09","Acadia NP",426562,7.3356531959945e-10,-0.491451406407284,"Fall","ACADFall","ACAD09","Shoulder","Northeast","ME"
"202","ACAD","1996","10","Acadia NP",280577,4.99784436058803e-10,-0.62638476581175,"Fall","ACADFall","ACAD10","Shoulder","Northeast","ME"
"203","ACAD","1996","11","Acadia NP",56828,5.48201706251916e-10,-0.598439346060547,"Fall","ACADFall","ACAD11","Shoulder","Northeast","ME"
"204","ACAD","1996","12","Acadia NP",19464,2.34924080189103e-10,-0.779256536374407,"Winter","ACADWinter","ACAD12","Low","Northeast","ME"
"205","ACAD","1997","01","Acadia NP",16292,5.3427379187454e-10,-0.606478242346566,"Winter","ACADWinter","ACAD01","Low","Northeast","ME"
"206","ACAD","1997","02","Acadia NP",17230,5.16826248464497e-10,-0.616548593737222,"Winter","ACADWinter","ACAD02","Low","Northeast","ME"
"207","ACAD","1997","03","Acadia NP",27035,5.73569691741938e-10,-0.583797483767742,"Spring","ACADSpring","ACAD03","Shoulder","Northeast","ME"
"208","ACAD","1997","04","Acadia NP",77005,1.04197384054316e-09,-0.313444560126108,"Spring","ACADSpring","ACAD04","Shoulder","Northeast","ME"
"209","ACAD","1997","05","Acadia NP",132194,1.19407217447076e-09,-0.225656633047352,"Spring","ACADSpring","ACAD05","Shoulder","Northeast","ME"
"210","ACAD","1997","06","Acadia NP",340064,6.06341976627789e-10,-0.564882017164849,"Summer","ACADSummer","ACAD06","High","Northeast","ME"
"211","ACAD","1997","07","Acadia NP",622847,3.59453272702481e-10,-0.707380932025286,"Summer","ACADSummer","ACAD07","High","Northeast","ME"
"212","ACAD","1997","08","Acadia NP",758140,4.06937011865338e-10,-0.679974326552278,"Summer","ACADSummer","ACAD08","High","Northeast","ME"
"213","ACAD","1997","09","Acadia NP",404808,4.98856844721729e-10,-0.626920151825227,"Fall","ACADFall","ACAD09","Shoulder","Northeast","ME"
"214","ACAD","1997","10","Acadia NP",287171,4.17247514317154e-10,-0.674023323579318,"Fall","ACADFall","ACAD10","Shoulder","Northeast","ME"
"215","ACAD","1997","11","Acadia NP",57810,3.28837401752935e-10,-0.725051762316239,"Fall","ACADFall","ACAD11","Shoulder","Northeast","ME"
"216","ACAD","1997","12","Acadia NP",19710,2.00860217347554e-10,-0.798917474334307,"Winter","ACADWinter","ACAD12","Low","Northeast","ME"
"217","ACAD","1998","01","Acadia NP",16726,2.22702148389153e-10,-0.786310775759609,"Winter","ACADWinter","ACAD01","Low","Northeast","ME"
"218","ACAD","1998","02","Acadia NP",17028,2.76999534420952e-10,-0.75497147806687,"Winter","ACADWinter","ACAD02","Low","Northeast","ME"
"219","ACAD","1998","03","Acadia NP",27500,8.23010160022619e-10,-0.439825744732529,"Spring","ACADSpring","ACAD03","Shoulder","Northeast","ME"
"220","ACAD","1998","04","Acadia NP",81896,1.13524034617285e-09,-0.259613114483797,"Spring","ACADSpring","ACAD04","Shoulder","Northeast","ME"
"221","ACAD","1998","05","Acadia NP",148052,8.28138335684514e-10,-0.436865870686389,"Spring","ACADSpring","ACAD05","Shoulder","Northeast","ME"
"222","ACAD","1998","06","Acadia NP",307208,3.57861601463227e-10,-0.708299610850206,"Summer","ACADSummer","ACAD06","High","Northeast","ME"
"223","ACAD","1998","07","Acadia NP",565477,1.72239181250866e-10,-0.815436928327607,"Summer","ACADSummer","ACAD07","High","Northeast","ME"
"224","ACAD","1998","08","Acadia NP",701097,5.56627743897309e-10,-0.593576016139204,"Summer","ACADSummer","ACAD08","High","Northeast","ME"
"225","ACAD","1998","09","Acadia NP",391378,1.57010932033685e-10,-0.824226350258101,"Fall","ACADFall","ACAD09","Shoulder","Northeast","ME"
"226","ACAD","1998","10","Acadia NP",266138,3.00780372830545e-10,-0.741245683350625,"Fall","ACADFall","ACAD10","Shoulder","Northeast","ME"
"227","ACAD","1998","11","Acadia NP",55225,2.7022159510004e-10,-0.758883560648469,"Fall","ACADFall","ACAD11","Shoulder","Northeast","ME"
"228","ACAD","1998","12","Acadia NP",16772,3.04999442368725e-10,-0.738810526045521,"Winter","ACADWinter","ACAD12","Low","Northeast","ME"
"229","ACAD","1999","01","Acadia NP",16430,3.17414816652928e-10,-0.731644635768013,"Winter","ACADWinter","ACAD01","Low","Northeast","ME"
"230","ACAD","1999","02","Acadia NP",17162,3.28644278457801e-10,-0.725163228979368,"Winter","ACADWinter","ACAD02","Low","Northeast","ME"
"231","ACAD","1999","03","Acadia NP",33688,5.11970910110904e-10,-0.619350991885323,"Spring","ACADSpring","ACAD03","Shoulder","Northeast","ME"
"232","ACAD","1999","04","Acadia NP",82993,5.98560534470494e-10,-0.569373300264618,"Spring","ACADSpring","ACAD04","Shoulder","Northeast","ME"
"233","ACAD","1999","05","Acadia NP",174610,7.14739156748578e-10,-0.502317467651004,"Spring","ACADSpring","ACAD05","Shoulder","Northeast","ME"
"234","ACAD","1999","06","Acadia NP",315980,6.16598716529637e-10,-0.558962044793568,"Summer","ACADSummer","ACAD06","High","Northeast","ME"
"235","ACAD","1999","07","Acadia NP",562996,6.20482054625171e-10,-0.556720664544688,"Summer","ACADSummer","ACAD07","High","Northeast","ME"
"236","ACAD","1999","08","Acadia NP",639073,3.09758246830327e-10,-0.736063845209057,"Summer","ACADSummer","ACAD08","High","Northeast","ME"
"237","ACAD","1999","09","Acadia NP",426024,2.87002005494585e-10,-0.749198264261402,"Fall","ACADFall","ACAD09","Shoulder","Northeast","ME"
"238","ACAD","1999","10","Acadia NP",277644,3.32051608431527e-10,-0.723196590505806,"Fall","ACADFall","ACAD10","Shoulder","Northeast","ME"
"239","ACAD","1999","11","Acadia NP",39416,3.20097337525027e-10,-0.730096341709649,"Fall","ACADFall","ACAD11","Shoulder","Northeast","ME"
"240","ACAD","1999","12","Acadia NP",16211,3.40807715382141e-10,-0.718142751593671,"Winter","ACADWinter","ACAD12","Low","Northeast","ME"
"241","ACAD","2000","01","Acadia NP",22500,3.88416132590663e-10,-0.690664184601437,"Winter","ACADWinter","ACAD01","Low","Northeast","ME"
"242","ACAD","2000","02","Acadia NP",23848,5.12966280563631e-10,-0.61877648520623,"Winter","ACADWinter","ACAD02","Low","Northeast","ME"
"243","ACAD","2000","03","Acadia NP",35423,5.75894110177444e-10,-0.582455878828047,"Spring","ACADSpring","ACAD03","Shoulder","Northeast","ME"
"244","ACAD","2000","04","Acadia NP",78555,1.28481014716186e-09,-0.173284602899592,"Spring","ACADSpring","ACAD04","Shoulder","Northeast","ME"
"245","ACAD","2000","05","Acadia NP",166456,1.67933855710345e-09,0.0544288137308376,"Spring","ACADSpring","ACAD05","Shoulder","Northeast","ME"
"246","ACAD","2000","06","Acadia NP",319208,1.21609078362894e-09,-0.212947959617214,"Summer","ACADSummer","ACAD06","High","Northeast","ME"
"247","ACAD","2000","07","Acadia NP",547929,6.44724107434769e-10,-0.542728666675064,"Summer","ACADSummer","ACAD07","High","Northeast","ME"
"248","ACAD","2000","08","Acadia NP",594904,4.5560807904188e-10,-0.651882420574049,"Summer","ACADSummer","ACAD08","High","Northeast","ME"
"249","ACAD","2000","09","Acadia NP",378135,5.96823590548468e-10,-0.570375827395779,"Fall","ACADFall","ACAD09","Shoulder","Northeast","ME"
"250","ACAD","2000","10","Acadia NP",253626,4.50255249750953e-10,-0.654971959922195,"Fall","ACADFall","ACAD10","Shoulder","Northeast","ME"
"251","ACAD","2000","11","Acadia NP",33693,2.84736678679565e-10,-0.750505762773129,"Fall","ACADFall","ACAD11","Shoulder","Northeast","ME"
"252","ACAD","2000","12","Acadia NP",14961,4.80203710129246e-10,-0.637686344834117,"Winter","ACADWinter","ACAD12","Low","Northeast","ME"
"253","ACAD","2001","01","Acadia NP",18090,3.61528140757628e-10,-0.706183362263542,"Winter","ACADWinter","ACAD01","Low","Northeast","ME"
"254","ACAD","2001","02","Acadia NP",23926,5.18372733626649e-10,-0.615655995356046,"Winter","ACADWinter","ACAD02","Low","Northeast","ME"
"255","ACAD","2001","03","Acadia NP",35473,6.29970908772037e-10,-0.551243899517778,"Spring","ACADSpring","ACAD03","Shoulder","Northeast","ME"
"256","ACAD","2001","04","Acadia NP",76007,1.56993584798926e-09,-0.00871610575596311,"Spring","ACADSpring","ACAD04","Shoulder","Northeast","ME"
"257","ACAD","2001","05","Acadia NP",157353,2.03572780854699e-09,0.260129118326353,"Spring","ACADSpring","ACAD05","Shoulder","Northeast","ME"
"258","ACAD","2001","06","Acadia NP",325242,1.302002616832e-09,-0.163361474652675,"Summer","ACADSummer","ACAD06","High","Northeast","ME"
"259","ACAD","2001","07","Acadia NP",558641,8.83994155653767e-10,-0.404627078033217,"Summer","ACADSummer","ACAD07","High","Northeast","ME"
"260","ACAD","2001","08","Acadia NP",630240,6.86031675911636e-10,-0.518886815711897,"Summer","ACADSummer","ACAD08","High","Northeast","ME"
"261","ACAD","2001","09","Acadia NP",377456,3.39505035196197e-10,-0.718894630922112,"Fall","ACADFall","ACAD09","Shoulder","Northeast","ME"
"262","ACAD","2001","10","Acadia NP",257280,4.82587358963116e-10,-0.63631055336681,"Fall","ACADFall","ACAD10","Shoulder","Northeast","ME"
"263","ACAD","2001","11","Acadia NP",41353,4.21684909213127e-10,-0.671462153515925,"Fall","ACADFall","ACAD11","Shoulder","Northeast","ME"
"264","ACAD","2001","12","Acadia NP",15490,4.05251249224747e-10,-0.680947312935119,"Winter","ACADWinter","ACAD12","Low","Northeast","ME"
"265","ACAD","2002","01","Acadia NP",15309,5.58077584145167e-10,-0.592739199149378,"Winter","ACADWinter","ACAD01","Low","Northeast","ME"
"266","ACAD","2002","02","Acadia NP",25071,5.86705684035849e-10,-0.576215668084252,"Winter","ACADWinter","ACAD02","Low","Northeast","ME"
"267","ACAD","2002","03","Acadia NP",34498,1.33853428341268e-09,-0.142276172801987,"Spring","ACADSpring","ACAD03","Shoulder","Northeast","ME"
"268","ACAD","2002","04","Acadia NP",72528,1.320252907e-09,-0.152827794887338,"Spring","ACADSpring","ACAD04","Shoulder","Northeast","ME"
"269","ACAD","2002","05","Acadia NP",163145,1.288693707302e-09,-0.171043094491282,"Spring","ACADSpring","ACAD05","Shoulder","Northeast","ME"
"270","ACAD","2002","06","Acadia NP",325441,1.06613262662592e-09,-0.299500622042249,"Summer","ACADSummer","ACAD06","High","Northeast","ME"
"271","ACAD","2002","07","Acadia NP",571119,7.64166452338344e-10,-0.473789082698412,"Summer","ACADSummer","ACAD07","High","Northeast","ME"
"272","ACAD","2002","08","Acadia NP",636824,5.36894639857621e-10,-0.60496554456953,"Summer","ACADSummer","ACAD08","High","Northeast","ME"
"273","ACAD","2002","09","Acadia NP",392531,4.58904969580232e-10,-0.649979525396346,"Fall","ACADFall","ACAD09","Shoulder","Northeast","ME"
"274","ACAD","2002","10","Acadia NP",271312,4.51735676643139e-10,-0.654117488971064,"Fall","ACADFall","ACAD10","Shoulder","Northeast","ME"
"275","ACAD","2002","11","Acadia NP",36589,5.12125952756293e-10,-0.619261504564219,"Fall","ACADFall","ACAD11","Shoulder","Northeast","ME"
"276","ACAD","2002","12","Acadia NP",14205,4.62205579365715e-10,-0.648074483548212,"Winter","ACADWinter","ACAD12","Low","Northeast","ME"
"277","ACAD","2003","01","Acadia NP",22917,3.30984628593711e-10,-0.723812428600662,"Winter","ACADWinter","ACAD01","Low","Northeast","ME"
"278","ACAD","2003","02","Acadia NP",21993,8.08696998255698e-10,-0.448086997627377,"Winter","ACADWinter","ACAD02","Low","Northeast","ME"
"279","ACAD","2003","03","Acadia NP",34274,7.73260622199956e-10,-0.468540121056051,"Spring","ACADSpring","ACAD03","Shoulder","Northeast","ME"
"280","ACAD","2003","04","Acadia NP",68444,1.99289029723104e-09,0.235404216859451,"Spring","ACADSpring","ACAD04","Shoulder","Northeast","ME"
"281","ACAD","2003","05","Acadia NP",135443,1.51515755497655e-09,-0.0403329727414197,"Spring","ACADSpring","ACAD05","Shoulder","Northeast","ME"
"282","ACAD","2003","06","Acadia NP",309230,1.16976983655093e-09,-0.23968342620187,"Summer","ACADSummer","ACAD06","High","Northeast","ME"
"283","ACAD","2003","07","Acadia NP",547836,1.57951685064717e-09,-0.00318615456613395,"Summer","ACADSummer","ACAD07","High","Northeast","ME"
"284","ACAD","2003","08","Acadia NP",595191,7.78319075855904e-10,-0.465620489070529,"Summer","ACADSummer","ACAD08","High","Northeast","ME"
"285","ACAD","2003","09","Acadia NP",376060,4.47420739346782e-10,-0.656607979109518,"Fall","ACADFall","ACAD09","Shoulder","Northeast","ME"
"286","ACAD","2003","10","Acadia NP",262412,3.76233960652783e-10,-0.697695475438932,"Fall","ACADFall","ACAD10","Shoulder","Northeast","ME"
"287","ACAD","2003","11","Acadia NP",44294,6.86312617848017e-10,-0.518724661994709,"Fall","ACADFall","ACAD11","Shoulder","Northeast","ME"
"288","ACAD","2003","12","Acadia NP",12968,4.19315387967245e-10,-0.67282979083958,"Winter","ACADWinter","ACAD12","Low","Northeast","ME"
"289","ACAD","2004","01","Acadia NP",11861,2.94544555412557e-10,-0.744844864687006,"Winter","ACADWinter","ACAD01","Low","Northeast","ME"
"290","ACAD","2004","02","Acadia NP",14266,3.97179289457483e-10,-0.68560627662744,"Winter","ACADWinter","ACAD02","Low","Northeast","ME"
"291","ACAD","2004","03","Acadia NP",20952,1.1839521585344e-09,-0.231497691250395,"Spring","ACADSpring","ACAD03","Shoulder","Northeast","ME"
"292","ACAD","2004","04","Acadia NP",60180,1.18742216059786e-09,-0.229494879778081,"Spring","ACADSpring","ACAD04","Shoulder","Northeast","ME"
"293","ACAD","2004","05","Acadia NP",134597,2.13406869953303e-09,0.316889391393196,"Spring","ACADSpring","ACAD05","Shoulder","Northeast","ME"
"294","ACAD","2004","06","Acadia NP",305134,1.11694187232558e-09,-0.270174604845166,"Summer","ACADSummer","ACAD06","High","Northeast","ME"
"295","ACAD","2004","07","Acadia NP",471406,8.97099061702988e-10,-0.397063204669748,"Summer","ACADSummer","ACAD07","High","Northeast","ME"
"296","ACAD","2004","08","Acadia NP",524675,7.01077307319053e-10,-0.51020279690156,"Summer","ACADSummer","ACAD08","High","Northeast","ME"
"297","ACAD","2004","09","Acadia NP",357146,3.3913682973008e-10,-0.719107151294787,"Fall","ACADFall","ACAD09","Shoulder","Northeast","ME"
"298","ACAD","2004","10","Acadia NP",261284,3.19758330924458e-10,-0.730292009117447,"Fall","ACADFall","ACAD10","Shoulder","Northeast","ME"
"299","ACAD","2004","11","Acadia NP",34125,4.08154038344932e-10,-0.679271884723465,"Fall","ACADFall","ACAD11","Shoulder","Northeast","ME"
"300","ACAD","2004","12","Acadia NP",12221,5.81943770949778e-10,-0.578964143152719,"Winter","ACADWinter","ACAD12","Low","Northeast","ME"
"301","ACAD","2005","01","Acadia NP",10810,3.79883985379692e-10,-0.69558875870978,"Winter","ACADWinter","ACAD01","Low","Northeast","ME"
"302","ACAD","2005","02","Acadia NP",11831,5.05232078396034e-10,-0.623240502387539,"Winter","ACADWinter","ACAD02","Low","Northeast","ME"
"303","ACAD","2005","03","Acadia NP",18917,8.2199352879897e-10,-0.440412522676923,"Spring","ACADSpring","ACAD03","Shoulder","Northeast","ME"
"304","ACAD","2005","04","Acadia NP",59773,1.10081699311593e-09,-0.279481542558793,"Spring","ACADSpring","ACAD04","Shoulder","Northeast","ME"
"305","ACAD","2005","05","Acadia NP",110330,1.40041889196141e-09,-0.106557691459783,"Spring","ACADSpring","ACAD05","Shoulder","Northeast","ME"
"306","ACAD","2005","06","Acadia NP",275175,8.75189143378918e-10,-0.409709144059528,"Summer","ACADSummer","ACAD06","High","Northeast","ME"
"307","ACAD","2005","07","Acadia NP",468512,6.79362621713864e-10,-0.522736052113638,"Summer","ACADSummer","ACAD07","High","Northeast","ME"
"308","ACAD","2005","08","Acadia NP",519350,2.97077223931907e-10,-0.7433830622231,"Summer","ACADSummer","ACAD08","High","Northeast","ME"
"309","ACAD","2005","09","Acadia NP",321070,3.57491869440452e-10,-0.708513012318953,"Fall","ACADFall","ACAD09","Shoulder","Northeast","ME"
"310","ACAD","2005","10","Acadia NP",207599,3.22960880261292e-10,-0.728443565677022,"Fall","ACADFall","ACAD10","Shoulder","Northeast","ME"
"311","ACAD","2005","11","Acadia NP",37101,4.6587639301876e-10,-0.645955767892546,"Fall","ACADFall","ACAD11","Shoulder","Northeast","ME"
"312","ACAD","2005","12","Acadia NP",11016,6.07710881617152e-10,-0.564091914286791,"Winter","ACADWinter","ACAD12","Low","Northeast","ME"
"313","ACAD","2006","01","Acadia NP",13494,5.42581868323566e-10,-0.60168299712173,"Winter","ACADWinter","ACAD01","Low","Northeast","ME"
"314","ACAD","2006","02","Acadia NP",12924,6.3968053076735e-10,-0.545639711978862,"Winter","ACADWinter","ACAD02","Low","Northeast","ME"
"315","ACAD","2006","03","Acadia NP",21695,7.81970710406199e-10,-0.463512843185518,"Spring","ACADSpring","ACAD03","Shoulder","Northeast","ME"
"316","ACAD","2006","04","Acadia NP",59034,1.45808931595326e-09,-0.0732715479152565,"Spring","ACADSpring","ACAD04","Shoulder","Northeast","ME"
"317","ACAD","2006","05","Acadia NP",120889,1.71364844536726e-09,0.0742317523377611,"Spring","ACADSpring","ACAD05","Shoulder","Northeast","ME"
"318","ACAD","2006","06","Acadia NP",244333,1.29662247605467e-09,-0.166466777610553,"Summer","ACADSummer","ACAD06","High","Northeast","ME"
"319","ACAD","2006","07","Acadia NP",476631,1.15183740323488e-09,-0.250033645744994,"Summer","ACADSummer","ACAD07","High","Northeast","ME"
"320","ACAD","2006","08","Acadia NP",506833,7.29271032451351e-10,-0.493929977718867,"Summer","ACADSummer","ACAD08","High","Northeast","ME"
"321","ACAD","2006","09","Acadia NP",330649,4.84484841134503e-10,-0.635215366968685,"Fall","ACADFall","ACAD09","Shoulder","Northeast","ME"
"322","ACAD","2006","10","Acadia NP",249850,4.13706457980112e-10,-0.676067146068827,"Fall","ACADFall","ACAD10","Shoulder","Northeast","ME"
"323","ACAD","2006","11","Acadia NP",33903,3.34093225307086e-10,-0.722018212618514,"Fall","ACADFall","ACAD11","Shoulder","Northeast","ME"
"324","ACAD","2006","12","Acadia NP",13353,5.4395260518092e-10,-0.600891836928386,"Winter","ACADWinter","ACAD12","Low","Northeast","ME"
