ParkName,UnitCode,Region,State,Year,Month,RecreationVisits
Mesa Verde NP,MEVE,Intermountain ,CO,2014,12,"5,399"
Mesa Verde NP,MEVE,Intermountain ,CO,2015,1,"5,813"
Mesa Verde NP,MEVE,Intermountain ,CO,2015,2,"5,759"
Mesa Verde NP,MEVE,Intermountain ,CO,2015,3,"14,616"
Mesa Verde NP,MEVE,Intermountain ,CO,2015,4,"31,721"
Mesa Verde NP,MEVE,Intermountain ,CO,2015,5,"55,079"
Mesa Verde NP,MEVE,Intermountain ,CO,2015,6,"97,331"
Mesa Verde NP,MEVE,Intermountain ,CO,2015,7,"114,814"
Mesa Verde NP,MEVE,Intermountain ,CO,2015,8,"90,545"
Mesa Verde NP,MEVE,Intermountain ,CO,2015,9,"67,970"
Mesa Verde NP,MEVE,Intermountain ,CO,2015,10,"43,659"
Mesa Verde NP,MEVE,Intermountain ,CO,2015,11,"11,230"
Mesa Verde NP,MEVE,Intermountain ,CO,2015,12,"8,788"
Mesa Verde NP,MEVE,Intermountain ,CO,2016,1,"6,222"
Mesa Verde NP,MEVE,Intermountain ,CO,2016,2,"7,899"
Mesa Verde NP,MEVE,Intermountain ,CO,2016,3,"20,491"
Mesa Verde NP,MEVE,Intermountain ,CO,2016,4,"28,457"
Mesa Verde NP,MEVE,Intermountain ,CO,2016,5,"58,043"
Mesa Verde NP,MEVE,Intermountain ,CO,2016,6,"104,543"
Mesa Verde NP,MEVE,Intermountain ,CO,2016,7,"119,412"
Mesa Verde NP,MEVE,Intermountain ,CO,2016,8,"93,570"
Mesa Verde NP,MEVE,Intermountain ,CO,2016,9,"72,553"
Mesa Verde NP,MEVE,Intermountain ,CO,2016,10,"50,419"
Mesa Verde NP,MEVE,Intermountain ,CO,2016,11,"14,510"
Mesa Verde NP,MEVE,Intermountain ,CO,2016,12,"7,408"
Mesa Verde NP,MEVE,Intermountain ,CO,2017,1,"5,601"
Mesa Verde NP,MEVE,Intermountain ,CO,2017,2,"5,737"
Mesa Verde NP,MEVE,Intermountain ,CO,2017,3,"21,016"
Mesa Verde NP,MEVE,Intermountain ,CO,2017,4,"34,568"
Mesa Verde NP,MEVE,Intermountain ,CO,2017,5,"64,239"
Mesa Verde NP,MEVE,Intermountain ,CO,2017,6,"111,130"
Mesa Verde NP,MEVE,Intermountain ,CO,2017,7,"119,918"
Mesa Verde NP,MEVE,Intermountain ,CO,2017,8,"96,470"
Mesa Verde NP,MEVE,Intermountain ,CO,2017,9,"77,036"
Mesa Verde NP,MEVE,Intermountain ,CO,2017,10,"51,351"
Mesa Verde NP,MEVE,Intermountain ,CO,2017,11,"14,824"
Mesa Verde NP,MEVE,Intermountain ,CO,2017,12,"11,898"
Mesa Verde NP,MEVE,Intermountain ,CO,2018,1,"8,309"
Mesa Verde NP,MEVE,Intermountain ,CO,2018,2,"7,400"
Mesa Verde NP,MEVE,Intermountain ,CO,2018,3,"21,048"
Mesa Verde NP,MEVE,Intermountain ,CO,2018,4,"34,517"
Mesa Verde NP,MEVE,Intermountain ,CO,2018,5,"64,623"
Mesa Verde NP,MEVE,Intermountain ,CO,2018,6,"99,530"
Mesa Verde NP,MEVE,Intermountain ,CO,2018,7,"106,001"
Mesa Verde NP,MEVE,Intermountain ,CO,2018,8,"84,092"
Mesa Verde NP,MEVE,Intermountain ,CO,2018,9,"70,929"
Mesa Verde NP,MEVE,Intermountain ,CO,2018,10,"45,178"
Mesa Verde NP,MEVE,Intermountain ,CO,2018,11,"13,382"
Mesa Verde NP,MEVE,Intermountain ,CO,2018,12,"8,411"
Mesa Verde NP,MEVE,Intermountain ,CO,2019,1,95
Mesa Verde NP,MEVE,Intermountain ,CO,2019,2,"3,414"
Mesa Verde NP,MEVE,Intermountain ,CO,2019,3,"14,992"
Mesa Verde NP,MEVE,Intermountain ,CO,2019,4,"32,428"
Mesa Verde NP,MEVE,Intermountain ,CO,2019,5,"60,665"
Mesa Verde NP,MEVE,Intermountain ,CO,2019,6,"108,231"
Mesa Verde NP,MEVE,Intermountain ,CO,2019,7,"113,166"
Mesa Verde NP,MEVE,Intermountain ,CO,2019,8,"87,133"
Mesa Verde NP,MEVE,Intermountain ,CO,2019,9,"70,865"
Mesa Verde NP,MEVE,Intermountain ,CO,2019,10,"47,270"
Mesa Verde NP,MEVE,Intermountain ,CO,2019,11,"10,201"
Mesa Verde NP,MEVE,Intermountain ,CO,2019,12,"7,743"
Mount Rainier NP,MORA,Pacific West ,WA,1979,1,"24,214"
Mount Rainier NP,MORA,Pacific West ,WA,1979,2,"15,342"
Mount Rainier NP,MORA,Pacific West ,WA,1979,3,"40,179"
Mount Rainier NP,MORA,Pacific West ,WA,1979,4,"43,153"
Mount Rainier NP,MORA,Pacific West ,WA,1979,5,"65,792"
Mount Rainier NP,MORA,Pacific West ,WA,1979,6,"165,991"
Mount Rainier NP,MORA,Pacific West ,WA,1979,7,"404,398"
Mount Rainier NP,MORA,Pacific West ,WA,1979,8,"359,403"
Mount Rainier NP,MORA,Pacific West ,WA,1979,9,"188,076"
Mount Rainier NP,MORA,Pacific West ,WA,1979,10,"111,263"
Mount Rainier NP,MORA,Pacific West ,WA,1979,11,"50,906"
Mount Rainier NP,MORA,Pacific West ,WA,1979,12,"47,986"
Mount Rainier NP,MORA,Pacific West ,WA,1980,1,"34,198"
Mount Rainier NP,MORA,Pacific West ,WA,1980,2,"26,338"
Mount Rainier NP,MORA,Pacific West ,WA,1980,3,"34,718"
Mount Rainier NP,MORA,Pacific West ,WA,1980,4,"47,582"
Mount Rainier NP,MORA,Pacific West ,WA,1980,5,"59,060"
Mount Rainier NP,MORA,Pacific West ,WA,1980,6,"168,866"
Mount Rainier NP,MORA,Pacific West ,WA,1980,7,"269,787"
Mount Rainier NP,MORA,Pacific West ,WA,1980,8,"269,983"
Mount Rainier NP,MORA,Pacific West ,WA,1980,9,"150,218"
Mount Rainier NP,MORA,Pacific West ,WA,1980,10,"119,194"
Mount Rainier NP,MORA,Pacific West ,WA,1980,11,"63,496"
Mount Rainier NP,MORA,Pacific West ,WA,1980,12,"24,816"
Mount Rainier NP,MORA,Pacific West ,WA,1981,1,"29,479"
Mount Rainier NP,MORA,Pacific West ,WA,1981,2,"27,530"
Mount Rainier NP,MORA,Pacific West ,WA,1981,3,"40,542"
Mount Rainier NP,MORA,Pacific West ,WA,1981,4,"40,970"
Mount Rainier NP,MORA,Pacific West ,WA,1981,5,"77,163"
Mount Rainier NP,MORA,Pacific West ,WA,1981,6,"191,009"
Mount Rainier NP,MORA,Pacific West ,WA,1981,7,"241,503"
Mount Rainier NP,MORA,Pacific West ,WA,1981,8,"300,725"
Mount Rainier NP,MORA,Pacific West ,WA,1981,9,"135,510"
Mount Rainier NP,MORA,Pacific West ,WA,1981,10,"65,991"
Mount Rainier NP,MORA,Pacific West ,WA,1981,11,"61,926"
Mount Rainier NP,MORA,Pacific West ,WA,1981,12,"21,323"
Mount Rainier NP,MORA,Pacific West ,WA,1982,1,"20,471"
Mount Rainier NP,MORA,Pacific West ,WA,1982,2,"19,420"
Mount Rainier NP,MORA,Pacific West ,WA,1982,3,"25,175"
Mount Rainier NP,MORA,Pacific West ,WA,1982,4,"27,525"
Mount Rainier NP,MORA,Pacific West ,WA,1982,5,"65,697"
Mount Rainier NP,MORA,Pacific West ,WA,1982,6,"118,271"
Mount Rainier NP,MORA,Pacific West ,WA,1982,7,"231,800"
Mount Rainier NP,MORA,Pacific West ,WA,1982,8,"244,031"
Mount Rainier NP,MORA,Pacific West ,WA,1982,9,"117,786"
Mount Rainier NP,MORA,Pacific West ,WA,1982,10,"63,247"
Mount Rainier NP,MORA,Pacific West ,WA,1982,11,"42,061"
Mount Rainier NP,MORA,Pacific West ,WA,1982,12,"31,816"
Mount Rainier NP,MORA,Pacific West ,WA,1983,1,"32,603"
Mount Rainier NP,MORA,Pacific West ,WA,1983,2,"34,451"
Mount Rainier NP,MORA,Pacific West ,WA,1983,3,"39,885"
Mount Rainier NP,MORA,Pacific West ,WA,1983,4,"44,594"
Mount Rainier NP,MORA,Pacific West ,WA,1983,5,"85,755"
Mount Rainier NP,MORA,Pacific West ,WA,1983,6,"113,093"
Mount Rainier NP,MORA,Pacific West ,WA,1983,7,"239,161"
Mount Rainier NP,MORA,Pacific West ,WA,1983,8,"223,992"
Mount Rainier NP,MORA,Pacific West ,WA,1983,9,"123,286"
Mount Rainier NP,MORA,Pacific West ,WA,1983,10,"93,783"
Mount Rainier NP,MORA,Pacific West ,WA,1983,11,"49,747"
Mount Rainier NP,MORA,Pacific West ,WA,1983,12,"25,956"
Mount Rainier NP,MORA,Pacific West ,WA,1984,1,"29,568"
Mount Rainier NP,MORA,Pacific West ,WA,1984,2,"29,455"
Mount Rainier NP,MORA,Pacific West ,WA,1984,3,"32,423"
Mount Rainier NP,MORA,Pacific West ,WA,1984,4,"36,880"
Mount Rainier NP,MORA,Pacific West ,WA,1984,5,"65,967"
Mount Rainier NP,MORA,Pacific West ,WA,1984,6,"142,835"
Mount Rainier NP,MORA,Pacific West ,WA,1984,7,"268,233"
Mount Rainier NP,MORA,Pacific West ,WA,1984,8,"269,147"
Mount Rainier NP,MORA,Pacific West ,WA,1984,9,"146,875"
Mount Rainier NP,MORA,Pacific West ,WA,1984,10,"71,738"
Mount Rainier NP,MORA,Pacific West ,WA,1984,11,"31,465"
Mount Rainier NP,MORA,Pacific West ,WA,1984,12,"27,825"
Mount Rainier NP,MORA,Pacific West ,WA,1985,1,"29,863"
Mount Rainier NP,MORA,Pacific West ,WA,1985,2,"27,279"
Mount Rainier NP,MORA,Pacific West ,WA,1985,3,"34,371"
Mount Rainier NP,MORA,Pacific West ,WA,1985,4,"32,428"
Mount Rainier NP,MORA,Pacific West ,WA,1985,5,"66,944"
Mount Rainier NP,MORA,Pacific West ,WA,1985,6,"157,620"
Mount Rainier NP,MORA,Pacific West ,WA,1985,7,"257,489"
Mount Rainier NP,MORA,Pacific West ,WA,1985,8,"281,433"
Mount Rainier NP,MORA,Pacific West ,WA,1985,9,"148,924"
Mount Rainier NP,MORA,Pacific West ,WA,1985,10,"75,254"
Mount Rainier NP,MORA,Pacific West ,WA,1985,11,"31,111"
Mount Rainier NP,MORA,Pacific West ,WA,1985,12,"22,924"
Mount Rainier NP,MORA,Pacific West ,WA,1986,1,"26,966"
Mount Rainier NP,MORA,Pacific West ,WA,1986,2,"23,613"
Mount Rainier NP,MORA,Pacific West ,WA,1986,3,"31,534"
Mount Rainier NP,MORA,Pacific West ,WA,1986,4,"32,756"
Mount Rainier NP,MORA,Pacific West ,WA,1986,5,"78,522"
Mount Rainier NP,MORA,Pacific West ,WA,1986,6,"151,664"
Mount Rainier NP,MORA,Pacific West ,WA,1986,7,"250,629"
Mount Rainier NP,MORA,Pacific West ,WA,1986,8,"358,361"
Mount Rainier NP,MORA,Pacific West ,WA,1986,9,"153,204"
Mount Rainier NP,MORA,Pacific West ,WA,1986,10,"104,187"
Mount Rainier NP,MORA,Pacific West ,WA,1986,11,"53,703"
Mount Rainier NP,MORA,Pacific West ,WA,1986,12,"33,318"
Mount Rainier NP,MORA,Pacific West ,WA,1987,1,"39,828"
Mount Rainier NP,MORA,Pacific West ,WA,1987,2,"31,182"
Mount Rainier NP,MORA,Pacific West ,WA,1987,3,"33,040"
Mount Rainier NP,MORA,Pacific West ,WA,1987,4,"42,578"
Mount Rainier NP,MORA,Pacific West ,WA,1987,5,"106,340"
Mount Rainier NP,MORA,Pacific West ,WA,1987,6,"146,991"
Mount Rainier NP,MORA,Pacific West ,WA,1987,7,"230,582"
Mount Rainier NP,MORA,Pacific West ,WA,1987,8,"261,183"
Mount Rainier NP,MORA,Pacific West ,WA,1987,9,"188,455"
Mount Rainier NP,MORA,Pacific West ,WA,1987,10,"111,677"
Mount Rainier NP,MORA,Pacific West ,WA,1987,11,"69,428"
Mount Rainier NP,MORA,Pacific West ,WA,1987,12,"30,743"
Mount Rainier NP,MORA,Pacific West ,WA,1988,1,"43,210"
Mount Rainier NP,MORA,Pacific West ,WA,1988,2,"34,222"
Mount Rainier NP,MORA,Pacific West ,WA,1988,3,"32,760"
Mount Rainier NP,MORA,Pacific West ,WA,1988,4,"39,891"
Mount Rainier NP,MORA,Pacific West ,WA,1988,5,"73,834"
Mount Rainier NP,MORA,Pacific West ,WA,1988,6,"144,888"
Mount Rainier NP,MORA,Pacific West ,WA,1988,7,"270,247"
Mount Rainier NP,MORA,Pacific West ,WA,1988,8,"293,903"
Mount Rainier NP,MORA,Pacific West ,WA,1988,9,"133,308"
Mount Rainier NP,MORA,Pacific West ,WA,1988,10,"101,743"
Mount Rainier NP,MORA,Pacific West ,WA,1988,11,"48,670"
Mount Rainier NP,MORA,Pacific West ,WA,1988,12,"38,942"
Mount Rainier NP,MORA,Pacific West ,WA,1989,1,"59,325"
Mount Rainier NP,MORA,Pacific West ,WA,1989,2,"34,240"
Mount Rainier NP,MORA,Pacific West ,WA,1989,3,"26,553"
Mount Rainier NP,MORA,Pacific West ,WA,1989,4,"46,592"
Mount Rainier NP,MORA,Pacific West ,WA,1989,5,"83,030"
Mount Rainier NP,MORA,Pacific West ,WA,1989,6,"183,035"
Mount Rainier NP,MORA,Pacific West ,WA,1989,7,"255,468"
Mount Rainier NP,MORA,Pacific West ,WA,1989,8,"324,200"
Mount Rainier NP,MORA,Pacific West ,WA,1989,9,"170,803"
Mount Rainier NP,MORA,Pacific West ,WA,1989,10,"87,946"
Mount Rainier NP,MORA,Pacific West ,WA,1989,11,"43,525"
Mount Rainier NP,MORA,Pacific West ,WA,1989,12,"39,585"
Mount Rainier NP,MORA,Pacific West ,WA,1990,1,"63,189"
Mount Rainier NP,MORA,Pacific West ,WA,1990,2,"18,130"
Mount Rainier NP,MORA,Pacific West ,WA,1990,3,"32,872"
Mount Rainier NP,MORA,Pacific West ,WA,1990,4,"33,565"
Mount Rainier NP,MORA,Pacific West ,WA,1990,5,"78,294"
Mount Rainier NP,MORA,Pacific West ,WA,1990,6,"179,019"
Mount Rainier NP,MORA,Pacific West ,WA,1990,7,"303,999"
Mount Rainier NP,MORA,Pacific West ,WA,1990,8,"288,940"
Mount Rainier NP,MORA,Pacific West ,WA,1990,9,"176,998"
Mount Rainier NP,MORA,Pacific West ,WA,1990,10,"62,898"
Mount Rainier NP,MORA,Pacific West ,WA,1990,11,"41,347"
Mount Rainier NP,MORA,Pacific West ,WA,1990,12,"47,850"
Mount Rainier NP,MORA,Pacific West ,WA,1991,1,"22,523"
Mount Rainier NP,MORA,Pacific West ,WA,1991,2,"30,945"
Mount Rainier NP,MORA,Pacific West ,WA,1991,3,"29,077"
Mount Rainier NP,MORA,Pacific West ,WA,1991,4,"31,996"
Mount Rainier NP,MORA,Pacific West ,WA,1991,5,"65,438"
Mount Rainier NP,MORA,Pacific West ,WA,1991,6,"176,700"
Mount Rainier NP,MORA,Pacific West ,WA,1991,7,"398,096"
Mount Rainier NP,MORA,Pacific West ,WA,1991,8,"409,106"
Mount Rainier NP,MORA,Pacific West ,WA,1991,9,"188,886"
Mount Rainier NP,MORA,Pacific West ,WA,1991,10,"110,988"
Mount Rainier NP,MORA,Pacific West ,WA,1991,11,"45,223"
Mount Rainier NP,MORA,Pacific West ,WA,1991,12,"40,434"
Mount Rainier NP,MORA,Pacific West ,WA,1992,1,"42,446"
Mount Rainier NP,MORA,Pacific West ,WA,1992,2,"39,705"
Mount Rainier NP,MORA,Pacific West ,WA,1992,3,"48,162"
Mount Rainier NP,MORA,Pacific West ,WA,1992,4,"53,934"
Mount Rainier NP,MORA,Pacific West ,WA,1992,5,"122,459"
Mount Rainier NP,MORA,Pacific West ,WA,1992,6,"210,915"
Mount Rainier NP,MORA,Pacific West ,WA,1992,7,"290,405"
Mount Rainier NP,MORA,Pacific West ,WA,1992,8,"338,092"
Mount Rainier NP,MORA,Pacific West ,WA,1992,9,"176,624"
Mount Rainier NP,MORA,Pacific West ,WA,1992,10,"113,336"
Mount Rainier NP,MORA,Pacific West ,WA,1992,11,"51,979"
Mount Rainier NP,MORA,Pacific West ,WA,1992,12,"34,000"
Mount Rainier NP,MORA,Pacific West ,WA,1993,1,"31,721"
Mount Rainier NP,MORA,Pacific West ,WA,1993,2,"31,291"
Mount Rainier NP,MORA,Pacific West ,WA,1993,3,"35,392"
Mount Rainier NP,MORA,Pacific West ,WA,1993,4,"36,884"
Mount Rainier NP,MORA,Pacific West ,WA,1993,5,"82,940"
Mount Rainier NP,MORA,Pacific West ,WA,1993,6,"179,029"
Mount Rainier NP,MORA,Pacific West ,WA,1993,7,"283,892"
Mount Rainier NP,MORA,Pacific West ,WA,1993,8,"328,091"
Mount Rainier NP,MORA,Pacific West ,WA,1993,9,"187,771"
Mount Rainier NP,MORA,Pacific West ,WA,1993,10,"95,999"
Mount Rainier NP,MORA,Pacific West ,WA,1993,11,"40,979"
Mount Rainier NP,MORA,Pacific West ,WA,1993,12,"31,224"
Mount Rainier NP,MORA,Pacific West ,WA,1994,1,"39,425"
Mount Rainier NP,MORA,Pacific West ,WA,1994,2,"30,939"
Mount Rainier NP,MORA,Pacific West ,WA,1994,3,"53,383"
Mount Rainier NP,MORA,Pacific West ,WA,1994,4,"37,687"
Mount Rainier NP,MORA,Pacific West ,WA,1994,5,"71,915"
Mount Rainier NP,MORA,Pacific West ,WA,1994,6,"172,427"
Mount Rainier NP,MORA,Pacific West ,WA,1994,7,"343,691"
Mount Rainier NP,MORA,Pacific West ,WA,1994,8,"325,645"
Mount Rainier NP,MORA,Pacific West ,WA,1994,9,"187,212"
Mount Rainier NP,MORA,Pacific West ,WA,1994,10,"98,436"
Mount Rainier NP,MORA,Pacific West ,WA,1994,11,"33,986"
Mount Rainier NP,MORA,Pacific West ,WA,1994,12,"31,498"
Mount Rainier NP,MORA,Pacific West ,WA,1995,1,"39,424"
Mount Rainier NP,MORA,Pacific West ,WA,1995,2,"22,081"
Mount Rainier NP,MORA,Pacific West ,WA,1995,3,"39,447"
Mount Rainier NP,MORA,Pacific West ,WA,1995,4,"49,122"
Mount Rainier NP,MORA,Pacific West ,WA,1995,5,"103,096"
Mount Rainier NP,MORA,Pacific West ,WA,1995,6,"153,876"
Mount Rainier NP,MORA,Pacific West ,WA,1995,7,"212,613"
Mount Rainier NP,MORA,Pacific West ,WA,1995,8,"355,883"
Mount Rainier NP,MORA,Pacific West ,WA,1995,9,"257,982"
Mount Rainier NP,MORA,Pacific West ,WA,1995,10,"142,021"
Mount Rainier NP,MORA,Pacific West ,WA,1995,11,"36,460"
Mount Rainier NP,MORA,Pacific West ,WA,1995,12,"26,222"
Mount Rainier NP,MORA,Pacific West ,WA,1996,1,"21,112"
Mount Rainier NP,MORA,Pacific West ,WA,1996,2,"20,249"
Mount Rainier NP,MORA,Pacific West ,WA,1996,3,"29,894"
Mount Rainier NP,MORA,Pacific West ,WA,1996,4,"31,859"
Mount Rainier NP,MORA,Pacific West ,WA,1996,5,"74,332"
Mount Rainier NP,MORA,Pacific West ,WA,1996,6,"145,874"
Mount Rainier NP,MORA,Pacific West ,WA,1996,7,"283,070"
Mount Rainier NP,MORA,Pacific West ,WA,1996,8,"408,930"
Mount Rainier NP,MORA,Pacific West ,WA,1996,9,"174,770"
Mount Rainier NP,MORA,Pacific West ,WA,1996,10,"95,262"
Mount Rainier NP,MORA,Pacific West ,WA,1996,11,"37,599"
Mount Rainier NP,MORA,Pacific West ,WA,1996,12,"16,010"
Mount Rainier NP,MORA,Pacific West ,WA,1997,1,"19,221"
Mount Rainier NP,MORA,Pacific West ,WA,1997,2,"24,240"
Mount Rainier NP,MORA,Pacific West ,WA,1997,3,"22,184"
Mount Rainier NP,MORA,Pacific West ,WA,1997,4,"29,528"
Mount Rainier NP,MORA,Pacific West ,WA,1997,5,"77,784"
Mount Rainier NP,MORA,Pacific West ,WA,1997,6,"141,310"
Mount Rainier NP,MORA,Pacific West ,WA,1997,7,"276,211"
Mount Rainier NP,MORA,Pacific West ,WA,1997,8,"375,046"
Mount Rainier NP,MORA,Pacific West ,WA,1997,9,"189,926"
Mount Rainier NP,MORA,Pacific West ,WA,1997,10,"75,130"
Mount Rainier NP,MORA,Pacific West ,WA,1997,11,"46,397"
Mount Rainier NP,MORA,Pacific West ,WA,1997,12,"38,796"
Mount Rainier NP,MORA,Pacific West ,WA,1998,1,"28,439"
Mount Rainier NP,MORA,Pacific West ,WA,1998,2,"25,943"
Mount Rainier NP,MORA,Pacific West ,WA,1998,3,"26,924"
Mount Rainier NP,MORA,Pacific West ,WA,1998,4,"30,260"
Mount Rainier NP,MORA,Pacific West ,WA,1998,5,"67,607"
Mount Rainier NP,MORA,Pacific West ,WA,1998,6,"177,765"
Mount Rainier NP,MORA,Pacific West ,WA,1998,7,"286,315"
Mount Rainier NP,MORA,Pacific West ,WA,1998,8,"319,270"
Mount Rainier NP,MORA,Pacific West ,WA,1998,9,"216,542"
Mount Rainier NP,MORA,Pacific West ,WA,1998,10,"95,362"
Mount Rainier NP,MORA,Pacific West ,WA,1998,11,"50,549"
Mount Rainier NP,MORA,Pacific West ,WA,1998,12,"28,817"
Mount Rainier NP,MORA,Pacific West ,WA,1999,1,"27,159"
Mount Rainier NP,MORA,Pacific West ,WA,1999,2,"21,471"
Mount Rainier NP,MORA,Pacific West ,WA,1999,3,"27,918"
Mount Rainier NP,MORA,Pacific West ,WA,1999,4,"40,697"
Mount Rainier NP,MORA,Pacific West ,WA,1999,5,"70,931"
Mount Rainier NP,MORA,Pacific West ,WA,1999,6,"113,329"
Mount Rainier NP,MORA,Pacific West ,WA,1999,7,"252,280"
Mount Rainier NP,MORA,Pacific West ,WA,1999,8,"288,164"
Mount Rainier NP,MORA,Pacific West ,WA,1999,9,"235,948"
Mount Rainier NP,MORA,Pacific West ,WA,1999,10,"139,396"
Mount Rainier NP,MORA,Pacific West ,WA,1999,11,"44,779"
Mount Rainier NP,MORA,Pacific West ,WA,1999,12,"29,325"
Mount Rainier NP,MORA,Pacific West ,WA,2000,1,"28,406"
Mount Rainier NP,MORA,Pacific West ,WA,2000,2,"32,619"
Mount Rainier NP,MORA,Pacific West ,WA,2000,3,"23,784"
Mount Rainier NP,MORA,Pacific West ,WA,2000,4,"35,744"
Mount Rainier NP,MORA,Pacific West ,WA,2000,5,"81,895"
Mount Rainier NP,MORA,Pacific West ,WA,2000,6,"181,516"
Mount Rainier NP,MORA,Pacific West ,WA,2000,7,"276,237"
Mount Rainier NP,MORA,Pacific West ,WA,2000,8,"289,775"
Mount Rainier NP,MORA,Pacific West ,WA,2000,9,"175,595"
Mount Rainier NP,MORA,Pacific West ,WA,2000,10,"117,543"
Mount Rainier NP,MORA,Pacific West ,WA,2000,11,"68,112"
Mount Rainier NP,MORA,Pacific West ,WA,2000,12,"33,607"
Mount Rainier NP,MORA,Pacific West ,WA,2001,1,"31,763"
Mount Rainier NP,MORA,Pacific West ,WA,2001,2,"29,392"
Mount Rainier NP,MORA,Pacific West ,WA,2001,3,"25,451"
Mount Rainier NP,MORA,Pacific West ,WA,2001,4,"30,687"
Mount Rainier NP,MORA,Pacific West ,WA,2001,5,"85,145"
Mount Rainier NP,MORA,Pacific West ,WA,2001,6,"179,336"
Mount Rainier NP,MORA,Pacific West ,WA,2001,7,"281,377"
Mount Rainier NP,MORA,Pacific West ,WA,2001,8,"269,233"
Mount Rainier NP,MORA,Pacific West ,WA,2001,9,"186,589"
Mount Rainier NP,MORA,Pacific West ,WA,2001,10,"112,288"
Mount Rainier NP,MORA,Pacific West ,WA,2001,11,"32,674"
Mount Rainier NP,MORA,Pacific West ,WA,2001,12,"37,168"
Mount Rainier NP,MORA,Pacific West ,WA,2002,1,"21,371"
Mount Rainier NP,MORA,Pacific West ,WA,2002,2,"25,394"
Mount Rainier NP,MORA,Pacific West ,WA,2002,3,"21,873"
Mount Rainier NP,MORA,Pacific West ,WA,2002,4,"24,276"
Mount Rainier NP,MORA,Pacific West ,WA,2002,5,"71,889"
Mount Rainier NP,MORA,Pacific West ,WA,2002,6,"175,955"
Mount Rainier NP,MORA,Pacific West ,WA,2002,7,"265,553"
Mount Rainier NP,MORA,Pacific West ,WA,2002,8,"296,000"
Mount Rainier NP,MORA,Pacific West ,WA,2002,9,"182,609"
Mount Rainier NP,MORA,Pacific West ,WA,2002,10,"106,575"
Mount Rainier NP,MORA,Pacific West ,WA,2002,11,"66,658"
Mount Rainier NP,MORA,Pacific West ,WA,2002,12,"52,237"
Mount Rainier NP,MORA,Pacific West ,WA,2003,1,"31,549"
Mount Rainier NP,MORA,Pacific West ,WA,2003,2,"25,616"
Mount Rainier NP,MORA,Pacific West ,WA,2003,3,"21,826"
Mount Rainier NP,MORA,Pacific West ,WA,2003,4,"25,525"
Mount Rainier NP,MORA,Pacific West ,WA,2003,5,"79,000"
Mount Rainier NP,MORA,Pacific West ,WA,2003,6,"182,774"
Mount Rainier NP,MORA,Pacific West ,WA,2003,7,"270,329"
Mount Rainier NP,MORA,Pacific West ,WA,2003,8,"277,539"
Mount Rainier NP,MORA,Pacific West ,WA,2003,9,"172,787"
Mount Rainier NP,MORA,Pacific West ,WA,2003,10,"106,540"
Mount Rainier NP,MORA,Pacific West ,WA,2003,11,"43,464"
Mount Rainier NP,MORA,Pacific West ,WA,2003,12,"25,402"
Mount Rainier NP,MORA,Pacific West ,WA,2004,1,"19,661"
Mount Rainier NP,MORA,Pacific West ,WA,2004,2,"22,797"
Mount Rainier NP,MORA,Pacific West ,WA,2004,3,"23,318"
Mount Rainier NP,MORA,Pacific West ,WA,2004,4,"34,417"
Mount Rainier NP,MORA,Pacific West ,WA,2004,5,"67,106"
Mount Rainier NP,MORA,Pacific West ,WA,2004,6,"179,952"
Mount Rainier NP,MORA,Pacific West ,WA,2004,7,"284,252"
Mount Rainier NP,MORA,Pacific West ,WA,2004,8,"255,000"
Mount Rainier NP,MORA,Pacific West ,WA,2004,9,"167,700"
Mount Rainier NP,MORA,Pacific West ,WA,2004,10,"72,500"
Mount Rainier NP,MORA,Pacific West ,WA,2004,11,"63,844"
Mount Rainier NP,MORA,Pacific West ,WA,2004,12,"27,203"
Mount Rainier NP,MORA,Pacific West ,WA,2005,1,"21,728"
Mount Rainier NP,MORA,Pacific West ,WA,2005,2,"25,010"
Mount Rainier NP,MORA,Pacific West ,WA,2005,3,"26,358"
Mount Rainier NP,MORA,Pacific West ,WA,2005,4,"27,660"
Mount Rainier NP,MORA,Pacific West ,WA,2005,5,"70,631"
Mount Rainier NP,MORA,Pacific West ,WA,2005,6,"179,269"
Mount Rainier NP,MORA,Pacific West ,WA,2005,7,"259,385"
Mount Rainier NP,MORA,Pacific West ,WA,2005,8,"266,133"
Mount Rainier NP,MORA,Pacific West ,WA,2005,9,"165,535"
Mount Rainier NP,MORA,Pacific West ,WA,2005,10,"75,533"
Mount Rainier NP,MORA,Pacific West ,WA,2005,11,"33,175"
Mount Rainier NP,MORA,Pacific West ,WA,2005,12,"23,480"
Mount Rainier NP,MORA,Pacific West ,WA,2006,1,"24,201"
Mount Rainier NP,MORA,Pacific West ,WA,2006,2,"24,967"
Mount Rainier NP,MORA,Pacific West ,WA,2006,3,"24,515"
Mount Rainier NP,MORA,Pacific West ,WA,2006,4,"27,674"
Mount Rainier NP,MORA,Pacific West ,WA,2006,5,"52,860"
Mount Rainier NP,MORA,Pacific West ,WA,2006,6,"162,783"
Mount Rainier NP,MORA,Pacific West ,WA,2006,7,"266,036"
Mount Rainier NP,MORA,Pacific West ,WA,2006,8,"256,497"
Mount Rainier NP,MORA,Pacific West ,WA,2006,9,"182,440"
Mount Rainier NP,MORA,Pacific West ,WA,2006,10,"78,600"
Mount Rainier NP,MORA,Pacific West ,WA,2006,11,"12,070"
Mount Rainier NP,MORA,Pacific West ,WA,2006,12,958
